,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
sym propn punct,,,,,,,,,,,,
sym propn punct noun,,,,,,,,,,,,
sym propn punct pron,,,,,,,,,,,,
sym propn verb,,,,,,,,,,,,
sym propn verb pron,,,,,,,,,,,,
sym space,,,,,,,,,,,,
sym space punct,,,,,,,,,,,,
sym space punct propn,,,,,,,,,,,,
sym verb,,,,,,,,,,,,
sym verb noun,,,,,,,,,,,,
sym verb noun noun,,,,,,,,,,,,
verb,-0.13093073414159545,0.8047261622231061,0.6546536707079772,0.15830242337545783,-0.6546536707079772,0.15830242337545783,-0.39279220242478635,0.4411128091213043,0.13093073414159545,0.8047261622231061,0.39279220242478635,0.4411128091213043
verb adj,0.6956083436402525,0.12487982574290808,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505,0.41736500618415145,0.4103036364236828
verb adj adj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adj adj adj,,,,,,,,,,,,
verb adj adj noun,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adj adp,,,,,,,,,,,,
verb adj adp adj,,,,,,,,,,,,
verb adj adp adp,,,,,,,,,,,,
verb adj adp adv,,,,,,,,,,,,
verb adj adp det,,,,,,,,,,,,
verb adj adp intj,,,,,,,,,,,,
verb adj adp noun,,,,,,,,,,,,
verb adj adp pron,,,,,,,,,,,,
verb adj adp punct,,,,,,,,,,,,
verb adj adv,,,,,,,,,,,,
verb adj adv adj,,,,,,,,,,,,
verb adj adv adp,,,,,,,,,,,,
verb adj adv adv,,,,,,,,,,,,
verb adj adv cconj,,,,,,,,,,,,
verb adj adv emoji,,,,,,,,,,,,
verb adj adv noun,,,,,,,,,,,,
verb adj adv pron,,,,,,,,,,,,
verb adj adv punct,,,,,,,,,,,,
verb adj adv sconj,,,,,,,,,,,,
verb adj aux,,,,,,,,,,,,
verb adj aux adj,,,,,,,,,,,,
verb adj aux det,,,,,,,,,,,,
verb adj cconj,,,,,,,,,,,,
verb adj cconj adj,,,,,,,,,,,,
verb adj cconj adv,,,,,,,,,,,,
verb adj cconj aux,,,,,,,,,,,,
verb adj cconj det,,,,,,,,,,,,
verb adj cconj noun,,,,,,,,,,,,
verb adj cconj pron,,,,,,,,,,,,
verb adj cconj propn,,,,,,,,,,,,
verb adj cconj sconj,,,,,,,,,,,,
verb adj cconj verb,,,,,,,,,,,,
verb adj det,,,,,,,,,,,,
verb adj det noun,,,,,,,,,,,,
verb adj det punct,,,,,,,,,,,,
verb adj emoji,,,,,,,,,,,,
verb adj emoji emoji,,,,,,,,,,,,
verb adj noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
verb adj noun adp,,,,,,,,,,,,
verb adj noun adv,,,,,,,,,,,,
verb adj noun aux,,,,,,,,,,,,
verb adj noun cconj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
verb adj noun det,,,,,,,,,,,,
verb adj noun emoji,,,,,,,,,,,,
verb adj noun noun,,,,,,,,,,,,
verb adj noun pron,,,,,,,,,,,,
verb adj noun propn,,,,,,,,,,,,
verb adj noun punct,,,,,,,,,,,,
verb adj noun sconj,,,,,,,,,,,,
verb adj noun verb,,,,,,,,,,,,
verb adj num,,,,,,,,,,,,
verb adj pron,,,,,,,,,,,,
verb adj pron aux,,,,,,,,,,,,
verb adj pron verb,,,,,,,,,,,,
verb adj propn,,,,,,,,,,,,
verb adj propn cconj,,,,,,,,,,,,
verb adj propn noun,,,,,,,,,,,,
verb adj propn propn,,,,,,,,,,,,
verb adj propn punct,,,,,,,,,,,,
verb adj punct,,,,,,,,,,,,
verb adj punct adj,,,,,,,,,,,,
verb adj punct adp,,,,,,,,,,,,
verb adj punct adv,,,,,,,,,,,,
verb adj punct aux,,,,,,,,,,,,
verb adj punct cconj,,,,,,,,,,,,
verb adj punct det,,,,,,,,,,,,
verb adj punct noun,,,,,,,,,,,,
verb adj punct pron,,,,,,,,,,,,
verb adj punct propn,,,,,,,,,,,,
verb adj punct sconj,,,,,,,,,,,,
verb adj sconj,,,,,,,,,,,,
verb adj sconj det,,,,,,,,,,,,
verb adj verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb adj verb adj,,,,,,,,,,,,
verb adj verb adp,,,,,,,,,,,,
verb adj verb adv,,,,,,,,,,,,
verb adj verb det,,,,,,,,,,,,
verb adj verb noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb adj verb pron,,,,,,,,,,,,
verb adj verb sconj,,,,,,,,,,,,
verb adp,0.13284223283101432,0.8019087881019875,0.3985266984930429,0.43385766067017734,-0.5313689313240573,0.27796339331848685,-0.5313689313240573,0.27796339331848685,0.6642111641550715,0.15020042233101136,-0.13284223283101432,0.8019087881019875
verb adp adj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb adp adj adj,,,,,,,,,,,,
verb adp adj adv,,,,,,,,,,,,
verb adp adj cconj,,,,,,,,,,,,
verb adp adj emoji,,,,,,,,,,,,
verb adp adj intj,,,,,,,,,,,,
verb adp adj noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb adp adj punct,,,,,,,,,,,,
verb adp adj sconj,,,,,,,,,,,,
verb adp adj verb,,,,,,,,,,,,
verb adp adp,,,,,,,,,,,,
verb adp adp adp,,,,,,,,,,,,
verb adp adp det,,,,,,,,,,,,
verb adp adp intj,,,,,,,,,,,,
verb adp adp noun,,,,,,,,,,,,
verb adp adp num,,,,,,,,,,,,
verb adp adp pron,,,,,,,,,,,,
verb adp adp propn,,,,,,,,,,,,
verb adp adp punct,,,,,,,,,,,,
verb adp adp verb,,,,,,,,,,,,
verb adp adv,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
verb adp adv adj,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp adv adv,,,,,,,,,,,,
verb adp adv det,,,,,,,,,,,,
verb adp adv noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb adp adv num,,,,,,,,,,,,
verb adp adv pron,,,,,,,,,,,,
verb adp adv punct,,,,,,,,,,,,
verb adp adv verb,,,,,,,,,,,,
verb adp aux,,,,,,,,,,,,
verb adp aux adj,,,,,,,,,,,,
verb adp aux adv,,,,,,,,,,,,
verb adp aux noun,,,,,,,,,,,,
verb adp aux verb,,,,,,,,,,,,
verb adp cconj,,,,,,,,,,,,
verb adp cconj adj,,,,,,,,,,,,
verb adp cconj pron,,,,,,,,,,,,
verb adp cconj verb,,,,,,,,,,,,
verb adp det,0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.6956083436402525,0.12487982574290808,-0.41736500618415145,0.4103036364236828
verb adp det adj,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp det adv,,,,,,,,,,,,
verb adp det aux,,,,,,,,,,,,
verb adp det det,,,,,,,,,,,,
verb adp det noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
verb adp det num,,,,,,,,,,,,
verb adp det propn,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
verb adp det punct,,,,,,,,,,,,
verb adp det sym,,,,,,,,,,,,
verb adp det verb,,,,,,,,,,,,
verb adp emoji,,,,,,,,,,,,
verb adp intj,,,,,,,,,,,,
verb adp intj num,,,,,,,,,,,,
verb adp noun,0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.6956083436402525,0.12487982574290808,-0.41736500618415145,0.4103036364236828
verb adp noun adp,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp noun adv,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp noun aux,,,,,,,,,,,,
verb adp noun cconj,,,,,,,,,,,,
verb adp noun det,,,,,,,,,,,,
verb adp noun emoji,,,,,,,,,,,,
verb adp noun noun,,,,,,,,,,,,
verb adp noun pron,,,,,,,,,,,,
verb adp noun propn,,,,,,,,,,,,
verb adp noun punct,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp noun sconj,,,,,,,,,,,,
verb adp noun sym,,,,,,,,,,,,
verb adp noun verb,,,,,,,,,,,,
verb adp num,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp num adv,,,,,,,,,,,,
verb adp num cconj,,,,,,,,,,,,
verb adp num noun,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp pron,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465
verb adp pron adj,,,,,,,,,,,,
verb adp pron adp,,,,,,,,,,,,
verb adp pron adv,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp pron aux,,,,,,,,,,,,
verb adp pron cconj,,,,,,,,,,,,
verb adp pron det,,,,,,,,,,,,
verb adp pron emoji,,,,,,,,,,,,
verb adp pron intj,,,,,,,,,,,,
verb adp pron noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
verb adp pron pron,,,,,,,,,,,,
verb adp pron propn,,,,,,,,,,,,
verb adp pron punct,,,,,,,,,,,,
verb adp pron verb,,,,,,,,,,,,
verb adp propn,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
verb adp propn adp,,,,,,,,,,,,
verb adp propn adv,,,,,,,,,,,,
verb adp propn aux,,,,,,,,,,,,
verb adp propn cconj,,,,,,,,,,,,
verb adp propn emoji,,,,,,,,,,,,
verb adp propn noun,,,,,,,,,,,,
verb adp propn pron,,,,,,,,,,,,
verb adp propn propn,,,,,,,,,,,,
verb adp propn punct,,,,,,,,,,,,
verb adp propn sconj,,,,,,,,,,,,
verb adp propn verb,,,,,,,,,,,,
verb adp punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
verb adp punct adp,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
verb adp punct adv,,,,,,,,,,,,
verb adp punct aux,,,,,,,,,,,,
verb adp punct cconj,,,,,,,,,,,,
verb adp punct intj,,,,,,,,,,,,
verb adp punct noun,,,,,,,,,,,,
verb adp punct pron,,,,,,,,,,,,
verb adp punct propn,,,,,,,,,,,,
verb adp punct punct,,,,,,,,,,,,
verb adp punct verb,,,,,,,,,,,,
verb adp sym,,,,,,,,,,,,
verb adp sym noun,,,,,,,,,,,,
verb adp verb,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp verb adp,,,,,,,,,,,,
verb adp verb adv,,,,,,,,,,,,
verb adp verb det,,,,,,,,,,,,
verb adp verb noun,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adp verb verb,,,,,,,,,,,,
verb adv,0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505,-0.41736500618415145,0.4103036364236828,0.6956083436402525,0.12487982574290808
verb adv adj,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb adv adj adp,,,,,,,,,,,,
verb adv adj adv,,,,,,,,,,,,
verb adv adj aux,,,,,,,,,,,,
verb adv adj cconj,,,,,,,,,,,,
verb adv adj det,,,,,,,,,,,,
verb adv adj emoji,,,,,,,,,,,,
verb adv adj noun,,,,,,,,,,,,
verb adv adj pron,,,,,,,,,,,,
verb adv adj propn,,,,,,,,,,,,
verb adv adj punct,,,,,,,,,,,,
verb adv adj sconj,,,,,,,,,,,,
verb adv adj verb,,,,,,,,,,,,
verb adv adp,,,,,,,,,,,,
verb adv adp det,,,,,,,,,,,,
verb adv adp intj,,,,,,,,,,,,
verb adv adp noun,,,,,,,,,,,,
verb adv adp num,,,,,,,,,,,,
verb adv adp propn,,,,,,,,,,,,
verb adv adp punct,,,,,,,,,,,,
verb adv adp verb,,,,,,,,,,,,
verb adv adv,,,,,,,,,,,,
verb adv adv adj,,,,,,,,,,,,
verb adv adv adp,,,,,,,,,,,,
verb adv adv adv,,,,,,,,,,,,
verb adv adv cconj,,,,,,,,,,,,
verb adv adv noun,,,,,,,,,,,,
verb adv adv num,,,,,,,,,,,,
verb adv adv pron,,,,,,,,,,,,
verb adv adv punct,,,,,,,,,,,,
verb adv adv sconj,,,,,,,,,,,,
verb adv adv verb,,,,,,,,,,,,
verb adv aux,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211
verb adv aux det,,,,,,,,,,,,
verb adv aux pron,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211
verb adv aux propn,,,,,,,,,,,,
verb adv aux verb,,,,,,,,,,,,
verb adv cconj,,,,,,,,,,,,
verb adv cconj pron,,,,,,,,,,,,
verb adv det,,,,,,,,,,,,
verb adv det adj,,,,,,,,,,,,
verb adv det noun,,,,,,,,,,,,
verb adv emoji,,,,,,,,,,,,
verb adv emoji emoji,,,,,,,,,,,,
verb adv intj,,,,,,,,,,,,
verb adv intj adv,,,,,,,,,,,,
verb adv intj punct,,,,,,,,,,,,
verb adv noun,,,,,,,,,,,,
verb adv noun adp,,,,,,,,,,,,
verb adv noun aux,,,,,,,,,,,,
verb adv noun cconj,,,,,,,,,,,,
verb adv noun noun,,,,,,,,,,,,
verb adv noun punct,,,,,,,,,,,,
verb adv noun verb,,,,,,,,,,,,
verb adv num,,,,,,,,,,,,
verb adv num noun,,,,,,,,,,,,
verb adv pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb adv pron adv,,,,,,,,,,,,
verb adv pron aux,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb adv pron det,,,,,,,,,,,,
verb adv pron noun,,,,,,,,,,,,
verb adv pron punct,,,,,,,,,,,,
verb adv pron verb,,,,,,,,,,,,
verb adv propn,,,,,,,,,,,,
verb adv propn aux,,,,,,,,,,,,
verb adv propn propn,,,,,,,,,,,,
verb adv propn verb,,,,,,,,,,,,
verb adv punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb adv punct adj,,,,,,,,,,,,
verb adv punct adp,,,,,,,,,,,,
verb adv punct adv,,,,,,,,,,,,
verb adv punct aux,,,,,,,,,,,,
verb adv punct cconj,,,,,,,,,,,,
verb adv punct det,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb adv punct emoji,,,,,,,,,,,,
verb adv punct noun,,,,,,,,,,,,
verb adv punct pron,,,,,,,,,,,,
verb adv punct punct,,,,,,,,,,,,
verb adv punct verb,,,,,,,,,,,,
verb adv sconj,,,,,,,,,,,,
verb adv sconj adp,,,,,,,,,,,,
verb adv sconj pron,,,,,,,,,,,,
verb adv sym,,,,,,,,,,,,
verb adv sym adp,,,,,,,,,,,,
verb adv verb,,,,,,,,,,,,
verb adv verb adp,,,,,,,,,,,,
verb adv verb adv,,,,,,,,,,,,
verb adv verb det,,,,,,,,,,,,
verb adv verb noun,,,,,,,,,,,,
verb adv verb pron,,,,,,,,,,,,
verb adv verb propn,,,,,,,,,,,,
verb aux,-0.3098386676965934,0.5501142545045465,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133
verb aux adj,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb aux adj adj,,,,,,,,,,,,
verb aux adj adp,,,,,,,,,,,,
verb aux adj cconj,,,,,,,,,,,,
verb aux adj emoji,,,,,,,,,,,,
verb aux adj noun,,,,,,,,,,,,
verb aux adp,,,,,,,,,,,,
verb aux adp emoji,,,,,,,,,,,,
verb aux adp propn,,,,,,,,,,,,
verb aux adv,,,,,,,,,,,,
verb aux adv adj,,,,,,,,,,,,
verb aux adv noun,,,,,,,,,,,,
verb aux adv verb,,,,,,,,,,,,
verb aux det,,,,,,,,,,,,
verb aux det adj,,,,,,,,,,,,
verb aux det propn,,,,,,,,,,,,
verb aux noun,,,,,,,,,,,,
verb aux noun adv,,,,,,,,,,,,
verb aux noun punct,,,,,,,,,,,,
verb aux noun verb,,,,,,,,,,,,
verb aux num,,,,,,,,,,,,
verb aux num adp,,,,,,,,,,,,
verb aux pron,,,,,,,,,,,,
verb aux pron aux,,,,,,,,,,,,
verb aux pron intj,,,,,,,,,,,,
verb aux verb,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb aux verb adp,,,,,,,,,,,,
verb aux verb aux,,,,,,,,,,,,
verb aux verb det,,,,,,,,,,,,
verb aux verb emoji,,,,,,,,,,,,
verb aux verb noun,,,,,,,,,,,,
verb aux verb propn,,,,,,,,,,,,
verb aux verb punct,,,,,,,,,,,,
verb aux verb verb,,,,,,,,,,,,
verb cconj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb cconj adj,,,,,,,,,,,,
verb cconj adj adj,,,,,,,,,,,,
verb cconj adj cconj,,,,,,,,,,,,
verb cconj adj noun,,,,,,,,,,,,
verb cconj adv,,,,,,,,,,,,
verb cconj adv aux,,,,,,,,,,,,
verb cconj adv noun,,,,,,,,,,,,
verb cconj adv num,,,,,,,,,,,,
verb cconj adv pron,,,,,,,,,,,,
verb cconj adv verb,,,,,,,,,,,,
verb cconj aux,,,,,,,,,,,,
verb cconj aux verb,,,,,,,,,,,,
verb cconj det,,,,,,,,,,,,
verb cconj det noun,,,,,,,,,,,,
verb cconj noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb cconj noun adp,,,,,,,,,,,,
verb cconj noun punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb cconj pron,,,,,,,,,,,,
verb cconj pron adv,,,,,,,,,,,,
verb cconj pron aux,,,,,,,,,,,,
verb cconj pron det,,,,,,,,,,,,
verb cconj pron noun,,,,,,,,,,,,
verb cconj pron verb,,,,,,,,,,,,
verb cconj propn,,,,,,,,,,,,
verb cconj propn propn,,,,,,,,,,,,
verb cconj propn verb,,,,,,,,,,,,
verb cconj punct,,,,,,,,,,,,
verb cconj punct propn,,,,,,,,,,,,
verb cconj verb,,,,,,,,,,,,
verb cconj verb adj,,,,,,,,,,,,
verb cconj verb adp,,,,,,,,,,,,
verb cconj verb adv,,,,,,,,,,,,
verb cconj verb aux,,,,,,,,,,,,
verb cconj verb det,,,,,,,,,,,,
verb cconj verb emoji,,,,,,,,,,,,
verb cconj verb noun,,,,,,,,,,,,
verb cconj verb pron,,,,,,,,,,,,
verb cconj verb propn,,,,,,,,,,,,
verb cconj verb sconj,,,,,,,,,,,,
verb cconj verb verb,,,,,,,,,,,,
verb det,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,-0.5313689313240573,0.27796339331848685,0.13284223283101432,0.8019087881019875,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136
verb det adj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb det adj adj,,,,,,,,,,,,
verb det adj adp,,,,,,,,,,,,
verb det adj adv,,,,,,,,,,,,
verb det adj cconj,,,,,,,,,,,,
verb det adj emoji,,,,,,,,,,,,
verb det adj intj,,,,,,,,,,,,
verb det adj noun,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb det adj num,,,,,,,,,,,,
verb det adj pron,,,,,,,,,,,,
verb det adj propn,,,,,,,,,,,,
verb det adj punct,,,,,,,,,,,,
verb det adj verb,,,,,,,,,,,,
verb det adp,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb det adp adj,,,,,,,,,,,,
verb det adp det,,,,,,,,,,,,
verb det adp noun,,,,,,,,,,,,
verb det adp pron,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb det adp propn,,,,,,,,,,,,
verb det adp punct,,,,,,,,,,,,
verb det adv,,,,,,,,,,,,
verb det adv adj,,,,,,,,,,,,
verb det adv adp,,,,,,,,,,,,
verb det adv pron,,,,,,,,,,,,
verb det aux,,,,,,,,,,,,
verb det aux adj,,,,,,,,,,,,
verb det aux adp,,,,,,,,,,,,
verb det aux adv,,,,,,,,,,,,
verb det aux det,,,,,,,,,,,,
verb det aux noun,,,,,,,,,,,,
verb det aux pron,,,,,,,,,,,,
verb det aux verb,,,,,,,,,,,,
verb det cconj,,,,,,,,,,,,
verb det cconj adv,,,,,,,,,,,,
verb det cconj det,,,,,,,,,,,,
verb det cconj pron,,,,,,,,,,,,
verb det det,,,,,,,,,,,,
verb det det adj,,,,,,,,,,,,
verb det det noun,,,,,,,,,,,,
verb det det punct,,,,,,,,,,,,
verb det det verb,,,,,,,,,,,,
verb det emoji,,,,,,,,,,,,
verb det emoji aux,,,,,,,,,,,,
verb det noun,-0.5313689313240573,0.27796339331848685,-0.13284223283101432,0.8019087881019875,-0.5313689313240573,0.27796339331848685,0.13284223283101432,0.8019087881019875,0.3985266984930429,0.43385766067017734,0.6642111641550715,0.15020042233101136
verb det noun adj,,,,,,,,,,,,
verb det noun adp,-0.41736500618415145,0.4103036364236828,0.1391216687280505,0.7926638356375505,-0.41736500618415145,0.4103036364236828,-0.41736500618415145,0.4103036364236828,0.41736500618415145,0.4103036364236828,0.6956083436402525,0.12487982574290808
verb det noun adv,,,,,,,,,,,,
verb det noun aux,,,,,,,,,,,,
verb det noun cconj,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb det noun det,,,,,,,,,,,,
verb det noun emoji,,,,,,,,,,,,
verb det noun intj,,,,,,,,,,,,
verb det noun noun,,,,,,,,,,,,
verb det noun num,,,,,,,,,,,,
verb det noun pron,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,-0.4242640687119286,0.40178766311618047,0.5656854249492381,0.24198153056802077,0.14142135623730953,0.7892821792064089,0.5656854249492381,0.24198153056802077
verb det noun propn,,,,,,,,,,,,
verb det noun punct,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb det noun sconj,,,,,,,,,,,,
verb det noun verb,,,,,,,,,,,,
verb det num,,,,,,,,,,,,
verb det num noun,,,,,,,,,,,,
verb det num punct,,,,,,,,,,,,
verb det num sym,,,,,,,,,,,,
verb det num verb,,,,,,,,,,,,
verb det pron,,,,,,,,,,,,
verb det pron adp,,,,,,,,,,,,
verb det pron aux,,,,,,,,,,,,
verb det pron verb,,,,,,,,,,,,
verb det propn,-0.4242640687119286,0.40178766311618047,0.28284271247461906,0.5870496397870562,-0.4242640687119286,0.40178766311618047,0.7071067811865477,0.11611652351681541,0.28284271247461906,0.5870496397870562,-0.4242640687119286,0.40178766311618047
verb det propn adp,,,,,,,,,,,,
verb det propn adv,,,,,,,,,,,,
verb det propn noun,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
verb det propn propn,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704
verb det propn punct,,,,,,,,,,,,
verb det propn verb,,,,,,,,,,,,
verb det punct,,,,,,,,,,,,
