,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
security risk obama,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
security save,,,,,,
security save life,,,,,,
security threat,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
security threat blackmail,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
seed covid,,,,,,
seed covid hit,,,,,,
seed discord,,,,,,
seed discord chat,,,,,,
segregation hate,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
segregation hate racism,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
seinfeld trump,,,,,,
seit ihr,,,,,,
seit ihr langweilig,,,,,,
self family,,,,,,
self family love,,,,,,
self lmao,,,,,,
self thinker,,,,,,
self thinker vote,,,,,,
self true,,,,,,
sell 31,,,,,,
sell 31 absolutelie,,,,,,
sell america,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
sell american,,,,,,
sell china,,,,,,
sell christianity,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
sell christianity die,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
sell chy,,,,,,
sell chy na,,,,,,
sell communist,0.13483997249264842,0.5393598899705937,-0.674199862463242,0.5393598899705937,-0.26967994498529685,-0.26967994498529685
sell communist chinas,0.4472135954999579,0.4472135954999579,-0.4472135954999579,0.4472135954999579,-0.4472135954999579,-0.4472135954999579
sell communist chinese,-0.14142135623730953,0.5656854249492381,-0.7071067811865477,0.5656854249492381,-0.14142135623730953,-0.14142135623730953
sell corruption,,,,,,
sell corruption presidential,,,,,,
sell huge,,,,,,
sell huge money,,,,,,
sell joe,0.7745966692414834,-0.3098386676965934,-0.3098386676965934,0.46475800154489,-0.3098386676965934,-0.3098386676965934
sell joe 47,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
sell joe gitmo,,,,,,
sell loser,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
sell loser joe,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
sell outs,,,,,,
sell soul,0.28284271247461906,0.28284271247461906,-0.4242640687119286,-0.4242640687119286,-0.4242640687119286,0.7071067811865477
sell soul china,0.28284271247461906,0.28284271247461906,-0.4242640687119286,-0.4242640687119286,-0.4242640687119286,0.7071067811865477
sell vote,,,,,,
sell vote want,,,,,,
seller week,,,,,,
sellout home,,,,,,
semper fidelis,,,,,,
senate 2020,,,,,,
senate 2020 vote,,,,,,
senate amen,,,,,,
senate candidate,,,,,,
senate candidate texas,,,,,,
senate good,,,,,,
senate good man,,,,,,
senate house,,,,,,
senate house red,,,,,,
senate joe,,,,,,
senate joe biden,,,,,,
senate michigan,,,,,,
senate michigan good,,,,,,
senate nov,,,,,,
senate pray,,,,,,
senate pray need,,,,,,
senate president,,,,,,
senate president trump,,,,,,
senate race,0.632455532033676,-0.316227766016838,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
senate race let,,,,,,
senate race think,0.632455532033676,-0.316227766016838,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
senate red,,,,,,
senate red come,,,,,,
senate right,,,,,,
senate right man,,,,,,
senate rsbnredwave,,,,,,
senate send,,,,,,
senate send peters,,,,,,
senate tell,,,,,,
senate trump,,,,,,
senate trump pence,,,,,,
senate vote,,,,,,
senate vote house,,,,,,
senate vote red,,,,,,
senateðÿ ðÿ,,,,,,
senateðÿ ðÿ ðÿ,,,,,,
senator beat,,,,,,
senator beat george,,,,,,
senator biden,,,,,,
senator biden happy,,,,,,
senator congress,,,,,,
senator george,,,,,,
senator george bush,,,,,,
senator good,,,,,,
senator james,,,,,,
senator james represent,,,,,,
senator john,,,,,,
senator john james,,,,,,
senators fot,,,,,,
senators fot congress,,,,,,
send ballet,0.632455532033676,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838
send ballet dead,0.632455532033676,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838
send beef,,,,,,
send beef china,,,,,,
send biden,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
send biden basement,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
send biden delaware,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
send bitcoin,,,,,,
send bitcoin 17hyjdwvjmjjs9dxd4,,,,,,
send blessing,,,,,,
send blessing wisdom,,,,,,
send chat,,,,,,
send chill,,,,,,
send chill leg,,,,,,
send china,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
send china ccp,,,,,,
send china virus,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
send dc,,,,,,
send dems,,,,,,
send dems bed,,,,,,
send donald,,,,,,
send donald trump,,,,,,
send god,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676
send god rsbncross,,,,,,
send heels,,,,,,
send heels harris,,,,,,
send jail,,,,,,
send jail bidens,,,,,,
send job,,,,,,
send job china,,,,,,
send joe,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
send joe basement,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
send kamala,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
send kamala fly,,,,,,
send kamala home,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
send lot,,,,,,
send love,,,,,,
send love maga,,,,,,
send love north,,,,,,
send man,,,,,,
send man dc,,,,,,
send medium,,,,,,
send medium reporter,,,,,,
send message,,,,,,
send message vote,,,,,,
send mi,,,,,,
send mike,,,,,,
send mo,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
send mo vacation,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
send money,,,,,,
send money 17hyjdwvjmjjs9dxd4,,,,,,
send pelosi,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
send pelosi mars,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
send pelosi pack,,,,,,
send pelosi schumer,,,,,,
send personnel,,,,,,
send personnel multiple,,,,,,
send peters,,,,,,
send peters packing,,,,,,
send plant,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
send plant jobs,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
send porta,,,,,,
send porta potty,,,,,,
send prayer,,,,,,
send president,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
send president trump,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
send san,,,,,,
send san quentin,,,,,,
send small,,,,,,
send small check,,,,,,
send socialist,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
send socialist china,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
send stream,,,,,,
send stream paddle,,,,,,
send strong,,,,,,
send strong clear,,,,,,
send trump,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
send trump pence,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
senile old,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
senile old man,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
senior living,,,,,,
senior living home,,,,,,
senior ward,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
seniors support,,,,,,
seniors support trump,,,,,,
sense democrats,,,,,,
sense democrats send,,,,,,
sense plead,,,,,,
sense plead vote,,,,,,
sentence biden,,,,,,
sentence innocent,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007
sentence innocent man,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007
sentence jumble,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
separ ation,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
separate church,,,,,,
separate church state,,,,,,
september cold,,,,,,
september cold michigan,,,,,,
serbia trump,,,,,,
serbia trump 2020,,,,,,
series everlasting,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
series everlasting life,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
seriously afraid,,,,,,
seriously afraid intimidate,,,,,,
seriously biden,,,,,,
seriously biden lose,,,,,,
seriously crowd,,,,,,
seriously register,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
seriously register democrats,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
seriously work,,,,,,
seriously work horse,,,,,,
servant pres,,,,,,
servant pres trump,,,,,,
serve america,,,,,,
serve america thank,,,,,,
serve country,,,,,,
serve country action,,,,,,
serve country run,,,,,,
serve great,,,,,,
serve great nation,,,,,,
serve military,,,,,,
serve term,0.632455532033676,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838
serve term just,0.632455532033676,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838
served salute,,,,,,
service bless,,,,,,
service country,,,,,,
service dedicated,,,,,,
service estimate,,,,,,
service estimate crowd,,,,,,
service great,,,,,,
service great nation,,,,,,
service hold,,,,,,
service hold demacrat,,,,,,
service marines,,,,,,
service mi,,,,,,
service mi folk,,,,,,
service sacrifice,,,,,,
service sacrifice oath,,,,,,
service troop,,,,,,
service wow,,,,,,
service wow thank,,,,,,
session tomorrowðÿ,,,,,,
set aside,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
set aside joe,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
set communism,,,,,,
set country,,,,,,
set country right,,,,,,
set free,,,,,,
set list,,,,,,
set list wow,,,,,,
set new,,,,,,
set new record,,,,,,
set say,,,,,,
set say trump,,,,,,
set straight,,,,,,
set straight amy,,,,,,
settle forth,,,,,,
settle forth accomplish,,,,,,
seven kill,,,,,,
sever china,,,,,,
severe case,,,,,,
severe case trump,,,,,,
sewer carp,,,,,,
sewer carp biden,,,,,,
sex parent,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
sex parent nt,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
sex videos,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
sex videos photosâ,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
sex wax,,,,,,
sex wax trunk,,,,,,
sexton trump,,,,,,
sexton trump joy,,,,,,
sexual assault,,,,,,
sexual assault charge,,,,,,
sexy john,,,,,,
sexy john james,,,,,,
sgt champagne,,,,,,
sgt champagne miss,,,,,,
sh diaper,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
sh diaper time,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
shadow bans,,,,,,
shadow year,,,,,,
shadow year trump,,,,,,
shady joe,,,,,,
shady joe need,,,,,,
shaka brudah,,,,,,
shake apathy,,,,,,
shake apathy soldier,,,,,,
shake chain,,,,,,
shake chain earth,,,,,,
shake fist,,,,,,
shake fist thought,,,,,,
shake head,,,,,,
shake head typical,,,,,,
shake mr,,,,,,
shake mr president,,,,,,
shake run,,,,,,
shale oil,,,,,,
shale oil let,,,,,,
shalom rav,,,,,,
shalom rav gam,,,,,,
shambles liberal,,,,,,
shambles liberal policy,,,,,,
shamdemic scamdemic,,,,,,
shamdemic scamdemic plandemic,,,,,,
shame biden,,,,,,
shame biden sign,,,,,,
shame coward,,,,,,
shame coward write,,,,,,
shame david,,,,,,
shame david lee,,,,,,
shame win,,,,,,
shame win âœœ,,,,,,
shanghai biden,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
shanghai biden pekings,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
shape start,,,,,,
shape start win,,,,,,
shapiro owen,,,,,,
shapiro owen 2024,,,,,,
shapiro smart,,,,,,
shapiro smart entire,,,,,,
shapiro wear,,,,,,
shapiro wear cowboy,,,,,,
shaquille outmeal,,,,,,
shaquille outmeal king,,,,,,
share facebook,,,,,,
share facebook break,,,,,,
share friend,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
share guy,,,,,,
share know,,,,,,
share know stop,,,,,,
share link,,,,,,
share livestream,,,,,,
share livestream twitter,,,,,,
share rally,,,,,,
share rally know,,,,,,
share rsbn,,,,,,
share rsbn fox,,,,,,
share share,,,,,,
share share share,,,,,,
share social,,,,,,
share social medium,,,,,,
share stream,,,,,,
share stream thank,,,,,,
share stream usa,,,,,,
share streamðÿ,,,,,,
share streamðÿ thank,,,,,,
share video,,,,,,
share video friend,,,,,,
share ðÿ,,,,,,
sharia ban,,,,,,
sharia ban radical,,,,,,
sharon sheila,,,,,,
sharon sheila phee,,,,,,
sharp deny,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
sharp deny biden,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
sharply today,,,,,,
sharply today predict,,,,,,
shat early,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
shawley hamish,,,,,,
shawley hamish kay,,,,,,
shawley thank,,,,,,
shawley thank join,,,,,,
shawley welcome,,,,,,
shawley welcome new,,,,,,
shebani obama,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
shebani obama biden,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
shed cross,,,,,,
shed cross sin,,,,,,
shed grace,,,,,,
shed masks,,,,,,
shed masks mi,,,,,,
sheep biden,,,,,,
sheep lamb,0.632455532033676,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838
sheep lamb slaughter,0.632455532033676,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838
sheephead sewer,,,,,,
sheephead sewer carp,,,,,,
sheeple biden,,,,,,
sheet paper,,,,,,
sheet paper blank,,,,,,
sheila phee,,,,,,
sheila phee thank,,,,,,
sheila phee william,,,,,,
shelterin shelterin,,,,,,
shelterin shelterin shelterin,,,,,,
shenanigan libtards,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
shenanigan libtards pull,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
shepherd peter,,,,,,
shepherd peter gabriel,,,,,,
shes bless,,,,,,
shes bless glow,,,,,,
shhh bidenâ,,,,,,
shhh bidenâ sleep,,,,,,
shhh joe,,,,,,
shhhhh biden,,,,,,
shhhhh biden leg,,,,,,
shifflett kind,,,,,,
shifflett kind doantion,,,,,,
shifflett ty,,,,,,
shine gagga,,,,,,
shine light,,,,,,
shine light evil,,,,,,
shine love,,,,,,
shine love god,,,,,,
shine people,,,,,,
shine people heart,,,,,,
shine press,,,,,,
shine press shake,,,,,,
shinning great,,,,,,
shinning great president,,,,,,
ship donation,,,,,,
ship donation auburn,,,,,,
ship need,,,,,,
ship need say,,,,,,
shit bag,,,,,,
shit bag harris,,,,,,
shit ballon,,,,,,
shit ballon head,,,,,,
shit biden,0.4472135954999579,0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,0.4472135954999579
shit biden hole,0.4472135954999579,0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,0.4472135954999579
shit biden2020,0.4472135954999579,-0.4472135954999579,-0.4472135954999579,0.4472135954999579,-0.4472135954999579,0.4472135954999579
shit canada,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
shit canada like,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
shit church,,,,,,
shit church people,,,,,,
shit commies,,,,,,
shit content,,,,,,
shit content provider,,,,,,
shit die,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
shit famous,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shit famous people,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shit head,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
shit hole,0.41736500618415145,0.1391216687280505,-0.41736500618415145,-0.41736500618415145,-0.41736500618415145,0.6956083436402525
shit hole thank,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
shit joe,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
shit joe sling,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
shit lol,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
shit nt,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shit nt know,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shit trumps,,,,,,
shit trumps crowd,,,,,,
shit upyour,,,,,,
shit upyour retarded,,,,,,
shitmer husband,0.316227766016838,0.316227766016838,0.316227766016838,-0.632455532033676,-0.632455532033676,0.316227766016838
shitmer marxism,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
shitmer prison,,,,,,
shitmer prison ðÿ,,,,,,
shitmer ðÿ,,,,,,
shitmer ðÿ ðÿ,,,,,,
shock california,,,,,,
shock real,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shock real peace,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shock world,,,,,,
shock world large,,,,,,
shoe evil,,,,,,
shoe evil vote,,,,,,
shoe foreigner,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
shoe foreigner say,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
shoot ak,,,,,,
shoot ak 47,,,,,,
shoot ca,,,,,,
shoot ca afraid,,,,,,
shoot indiscriminate,,,,,,
shoot indiscriminate people,,,,,,
shoot indiscriminately,,,,,,
shoot indiscriminately people,,,,,,
shoot people,,,,,,
shoot police,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
shoot police officer,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
shoot policeman,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
shoot policeman shoot,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
shoot streets,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
shoot streets people,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838
shoot synagogue,,,,,,
shoot synagogue vienna,,,,,,
shoot terrorist,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
shoot terrorist dead,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
shoot trouser,,,,,,
shoot trouser rodent,,,,,,
shoot vienna,,,,,,
shoot vienna synagogue,,,,,,
shooting trump,,,,,,
shooting trump president,,,,,,
shoots hip,,,,,,
shoots hip hip,,,,,,
shop https,,,,,,
shop https www,,,,,,
shop rightside,,,,,,
shopping place,,,,,,
shopping place board,,,,,,
shore trump,,,,,,
shore trump 2020,,,,,,
short fat,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
short fat leave,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
short order,,,,,,
short rope,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
short rope tall,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0
short speech,,,,,,
short speech just,,,,,,
short winter,,,,,,
short winter light,,,,,,
shot 50,,,,,,
shot 50 red,,,,,,
shot destroy,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shot destroy america,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shot mean,,,,,,
shot mean 50,,,,,,
shot ready,,,,,,
shot ready indulge,,,,,,
shot vienna,,,,,,
shot vienna austria,,,,,,
shot waste,,,,,,
shot waste ammo,,,,,,
shoulder amazing,,,,,,
shoulder amazing people,,,,,,
shoulder jesus,,,,,,
shoulder jesus christ,,,,,,
shout american,,,,,,
shout american patriots,,,,,,
shout circle,,,,,,
shout diamond,,,,,,
shout diamond silk,,,,,,
shout jesus,,,,,,
shout jesus christ,,,,,,
shout marvelous,,,,,,
shout marvelous patriot,,,,,,
shout minority,,,,,,
shout minority patriots,,,,,,
shout save,,,,,,
shout save sins,,,,,,
shout traverse,,,,,,
shout traverse city,,,,,,
shout wife,,,,,,
shoutout baron,,,,,,
shoutout baron kick,,,,,,
shoutout don,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shoutout don jr,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shoutout œjohntalksâ,,,,,,
shove stick,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676
shove stick butt,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676,-0.316227766016838,0.632455532033676
showdown marxism,,,,,,
showdown marxism golbalism,,,,,,
showed rally,,,,,,
shower trump,,,,,,
showers matter,,,,,,
showman earth,,,,,,
shumer pupput,,,,,,
shut biden,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shut bitch,0.4472135954999579,0.4472135954999579,0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579
shut busineese,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shut church,,,,,,
shut church need,,,,,,
shut country,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shut country economy,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007
shut global,,,,,,
shut global plan,,,,,,
shut international,,,,,,
shut international travel,,,,,,
shut rioting,,,,,,
shut rioting looting,,,,,,
shut usa,,,,,,
shut usa deep,,,,,,
shut vote,,,,,,
shut vote trump,,,,,,
shutdown dc,,,,,,
shutdown dc sunrise,,,,,,
shutdown trump,,,,,,
shutdown trump swamp,,,,,,
shy shout,,,,,,
si envoy,,,,,,
si envoy source,,,,,,
si saviour,,,,,,
si saviour europ,,,,,,
si vis,,,,,,
si vis pacem,,,,,,
si vous,,,,,,
si vous plait,,,,,,
siamese twins,,,,,,
siamese twins trump,,,,,,
sick antifa,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
sick antifa blm,-0.316227766016838,0.632455532033676,-0.316227766016838,-0.316227766016838,-0.316227766016838,0.632455532033676
sick breathe,,,,,,
sick breathe fresh,,,,,,
sick check,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
sick check website,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,1.0,-0.20000000000000007,-0.20000000000000007
sick cks,,,,,,
sick cks savethechildren,,,,,,
sick crap,,,,,,
sick dem,,,,,,
sick dem abortion,,,,,,
sick dems,,,,,,
sick gov,,,,,,
sick hrc,,,,,,
sick man,,,,,,
sickmeyer thank,,,,,,
sign crime,,,,,,
sign seal,,,,,,
sign seal deliver,,,,,,
sign sealed,,,,,,
sign sealed deliver,,,,,,
silent long,,,,,,
silent majority,,,,,,
silent majority speak,,,,,,
silent undefeated,,,,,,
silent undefeated law,,,,,,
silver fox,,,,,,
simple _rsbndonpunish,,,,,,
simple trump,,,,,,
sin heaven,,,,,,
sin heaven lord,,,,,,
sin save,,,,,,
single vote,,,,,,
sins son,,,,,,
sins son god,,,,,,
sir trump,,,,,,
sisters poor,,,,,,
sisters poor mi,,,,,,
situation proudboysuncensore,,,,,,
sky screamer,,,,,,
sky yoakum,,,,,,
sky yoakum new,,,,,,
sleep joe,,,,,,
sleepy creepy,0.1391216687280505,0.41736500618415145,-0.41736500618415145,-0.41736500618415145,-0.41736500618415145,0.6956083436402525
sleepy creepy joe,0.1391216687280505,0.41736500618415145,-0.41736500618415145,-0.41736500618415145,-0.41736500618415145,0.6956083436402525
sleepy joe,0.6642111641550715,0.13284223283101432,-0.5313689313240573,-0.13284223283101432,-0.5313689313240573,0.3985266984930429
sleepy joe biden,0.7745966692414834,0.46475800154489,-0.3098386676965934,-0.3098386676965934,-0.3098386676965934,-0.3098386676965934
sleepy joe cutting,,,,,,
sliced bread,,,,,,
sliced bread trumps,,,,,,
slippery slope,,,,,,
slippery slope totalinarianism,,,,,,
slope totalinarianism,,,,,,
sloppy joe,0.0,0.5477225575051663,-0.5477225575051663,0.0,-0.5477225575051663,0.5477225575051663
