,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
bye bye,0.07048399691021993,0.5501142545045465,0.5501142545045465,0.3530568618495133,0.5501142545045465,0.5501142545045465
bye bye maga,0.0,0.704,0.704,0.704,0.704,0.704
bye bye trump,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
bye don,,,,,,
bye don 2020,,,,,,
bye drump,,,,,,
bye drump pawn,,,,,,
bye freedom,,,,,,
bye freedom truth,,,,,,
bye maga,0.0,0.704,0.704,0.704,0.704,0.704
bye maga hello,0.0,0.704,0.704,0.704,0.704,0.704
bye trump,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
bye trump administration,,,,,,
bye trump hahahahahah,,,,,,
bye trump thank,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
bye turkey,,,,,,
cage jo,,,,,,
calm biden,,,,,,
calm biden nt,,,,,,
camera corn,,,,,,
camera corn cob,,,,,,
camera shake,,,,,,
canada hope,,,,,,
canada hope trump,,,,,,
canada love,,,,,,
canada love dog,,,,,,
canada trump,,,,,,
canadian bank,,,,,,
canadian bank account,,,,,,
candidate represent,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
candidate represent chinese,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
care biden,,,,,,
care biden win,,,,,,
care health,,,,,,
care health nwo,,,,,,
care year,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
career ob,,,,,,
career ob fool,,,,,,
carrie live,,,,,,
carrie live news,,,,,,
carry hold,0.704,0.704,0.704,0.0,0.704,0.704
case result,,,,,,
case result enforce,,,,,,
cash carry,0.704,0.704,0.704,0.0,0.704,0.704
cash carry hold,0.704,0.704,0.704,0.0,0.704,0.704
catch covic,,,,,,
catch matter,,,,,,
catch matter aisle,,,,,,
cause starvation,,,,,,
ccp harris,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
ccp harris president,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
ccpbiden ccp,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
ccpbiden ccp harris,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
ce passe,,,,,,
ce passe quoi,,,,,,
celebration group,0.704,0.704,0.704,0.0,0.704,0.704
celebration group street,0.704,0.704,0.704,0.0,0.704,0.704
cenile old,0.0,0.704,0.704,0.704,0.704,0.704
cenile old man,0.0,0.704,0.704,0.704,0.704,0.704
certification congress,,,,,,
certification congress certify,,,,,,
certification mean,,,,,,
certification mean scotus,,,,,,
certification meaningless,,,,,,
certification meaningless meaningful,,,,,,
certifie election,,,,,,
certifie election result,,,,,,
certify base,,,,,,
certify base legal,,,,,,
certify biden,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
certify biden enjoy,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
certify certification,,,,,,
certify elector,,,,,,
certify hearing,,,,,,
certify rigged,,,,,,
certify rigged process,,,,,,
certify vote,,,,,,
certify vote know,,,,,,
certify wahhh,,,,,,
certify way,0.0,0.704,0.704,0.704,0.704,0.704
certify way prison,0.0,0.704,0.704,0.704,0.704,0.704
chain family,,,,,,
chain family hub,,,,,,
challenge right,,,,,,
change forever,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
change mind,0.704,0.704,0.704,0.0,0.704,0.704
change mind wuickly,0.704,0.704,0.704,0.0,0.704,0.704
change treason,,,,,,
channel guiuliani,,,,,,
channel guiuliani speak,,,,,,
charge treason,0.0,0.704,0.704,0.704,0.704,0.704
chat toilet,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
chat toilet usual,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
cheat america,0.0,0.704,0.704,0.704,0.704,0.704
cheat completely,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
cheat completely clever,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
cheat election,,,,,,
cheat election hold,,,,,,
cheat mail,0.704,0.704,0.704,0.0,0.704,0.704
cheat mail state,0.704,0.704,0.704,0.0,0.704,0.704
cheat remember,0.704,0.704,0.704,0.0,0.704,0.704
cheat remember election,0.704,0.704,0.704,0.0,0.704,0.704
cheater bust,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
check machine,,,,,,
check ntd,,,,,,
check ntd youtube,,,,,,
check say,0.704,0.704,0.704,0.0,0.704,0.704
check say ballot,0.704,0.704,0.704,0.0,0.704,0.704
cheif donald,,,,,,
cheif donald trump,,,,,,
child picture,0.704,0.704,0.704,0.0,0.704,0.704
child picture joe,0.704,0.704,0.704,0.0,0.704,0.704
china 2020,,,,,,
china chinavirus,0.704,0.0,0.704,0.704,0.704,0.704
china congrat,0.704,0.704,0.704,0.0,0.704,0.704
china congrat want,0.704,0.704,0.704,0.0,0.704,0.704
china dictate,0.704,0.704,0.704,0.0,0.704,0.704
china dictate raise,0.704,0.704,0.704,0.0,0.704,0.704
china puppet,0.704,0.704,0.704,0.0,0.704,0.704
china puppet scared,0.704,0.704,0.704,0.0,0.704,0.704
china virus,0.704,0.0,0.704,0.704,0.704,0.704
china virus come,0.704,0.0,0.704,0.704,0.704,0.704
china virus covid,0.704,0.0,0.704,0.704,0.704,0.704
chinese asset,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
chinese love,,,,,,
chinese love trump,,,,,,
choose joe,,,,,,
choose joe biden,,,,,,
choose trump,,,,,,
choose trump lead,,,,,,
christ come,,,,,,
christ come soon,,,,,,
christ leader,,,,,,
christ savior,,,,,,
christ saviour,,,,,,
christ saviour choose,,,,,,
christian leader,,,,,,
christian leader miss,,,,,,
chump barrel,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
circumvent information,0.704,0.704,0.704,0.0,0.704,0.704
circumvent information come,0.704,0.704,0.704,0.0,0.704,0.704
citizen america,,,,,,
citizen america police,,,,,,
city slicker,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
city slicker feed,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
civil war,0.4103036364236828,0.7926638356375505,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828
civil war begin,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848
civil war need,0.704,0.0,0.704,0.704,0.704,0.704
civil world,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
civil world war,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
class today,,,,,,
clean election,,,,,,
clean house,,,,,,
clean house president,,,,,,
clear vote,,,,,,
clear vote safe,,,,,,
clever disgusting,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
clever disgusting corrupt,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
climb anymore,,,,,,
clinton obama,0.704,0.704,0.704,0.0,0.704,0.704
clinton obama lama,0.704,0.704,0.704,0.0,0.704,0.704
clown biden,,,,,,
clown biden 2020,,,,,,
clown boy,0.0,0.704,0.704,0.704,0.704,0.704
clown familiar,0.704,0.704,0.704,0.0,0.704,0.704
clown familiar supreme,0.704,0.704,0.704,0.0,0.704,0.704
clown mean,0.0,0.704,0.704,0.704,0.704,0.704
clown mean lol,0.0,0.704,0.704,0.704,0.704,0.704
cmon lund,0.0,0.704,0.704,0.704,0.704,0.704
cmon lund trump,0.0,0.704,0.704,0.704,0.704,0.704
cnn bad,0.704,0.0,0.704,0.704,0.704,0.704
cnn bad liberal,0.704,0.0,0.704,0.704,0.704,0.704
cnn fake,,,,,,
cnn fake news,,,,,,
cnn rt,,,,,,
cnn rt bbc,,,,,,
cob amazing,,,,,,
cob hear,,,,,,
cob hear right,,,,,,
cob retire,,,,,,
cob think,,,,,,
cob think trump,,,,,,
cobb true,,,,,,
cobb true american,,,,,,
college certifie,,,,,,
college certifie election,,,,,,
college number,,,,,,
college number biden,,,,,,
college trump,,,,,,
college trump election,,,,,,
college uneducated,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
college uneducated chump,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
come 2024,0.704,0.704,0.704,0.0,0.704,0.704
come 2024 rerun,0.704,0.704,0.704,0.0,0.704,0.704
come china,0.704,0.0,0.704,0.704,0.704,0.704
come dead,0.704,0.0,0.704,0.704,0.704,0.704
come dead people,0.704,0.0,0.704,0.704,0.704,0.704
come exactly,,,,,,
come exactly ask,,,,,,
come fox,0.704,0.0,0.704,0.704,0.704,0.704
come fox lol,0.704,0.0,0.704,0.704,0.704,0.704
come goal,0.0,0.704,0.704,0.704,0.704,0.704
come january,,,,,,
come january kelly,,,,,,
come loser,0.0,0.704,0.704,0.704,0.704,0.704
come patrice,,,,,,
come patrice kid,,,,,,
come record,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
come record number,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
come right,,,,,,
come right time,,,,,,
come soon,,,,,,
come soon rapture,,,,,,
commander cheif,,,,,,
commander cheif donald,,,,,,
comment enjoy,0.0,0.704,0.704,0.704,0.704,0.704
comment enjoy guy,0.0,0.704,0.704,0.704,0.704,0.704
comment know,0.0,0.704,0.704,0.704,0.704,0.704
comment know lie,0.0,0.704,0.704,0.704,0.704,0.704
comment pale,,,,,,
comment pale grey,,,,,,
commit perjure,,,,,,
common sense,0.0,0.704,0.704,0.704,0.704,0.704
common sense think,0.0,0.704,0.704,0.704,0.704,0.704
communism make,0.704,0.0,0.704,0.704,0.704,0.704
communism make sense,0.704,0.0,0.704,0.704,0.704,0.704
communist china,0.704,0.704,0.704,0.0,0.704,0.704
communist china puppet,0.704,0.704,0.704,0.0,0.704,0.704
communist leader,0.704,0.704,0.704,0.0,0.704,0.704
communist leader xi,0.704,0.704,0.704,0.0,0.704,0.704
company offshore,,,,,,
complacency yoy,,,,,,
complacency yoy say,,,,,,
complain diaperdon,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
complain diaperdon diaperdon,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
completely clever,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
completely clever disgusting,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
concede cheat,,,,,,
conduct free,0.704,0.704,0.704,0.0,0.704,0.704
conduct free fair,0.704,0.704,0.704,0.0,0.704,0.704
confirm strongly,,,,,,
confirm strongly election,,,,,,
confusion division,0.704,0.704,0.704,0.0,0.704,0.704
confusion division trump,0.704,0.704,0.704,0.0,0.704,0.704
congrat president,0.704,0.0,0.704,0.704,0.704,0.704
congrat president trump,0.704,0.0,0.704,0.704,0.704,0.704
congrat want,0.704,0.704,0.704,0.0,0.704,0.704
congrat want let,0.704,0.704,0.704,0.0,0.704,0.704
congress certify,,,,,,
congress certify elector,,,,,,
connect people,0.704,0.704,0.704,0.0,0.704,0.704
connect people ethnic,0.704,0.704,0.704,0.0,0.704,0.704
connection dash,,,,,,
connection dash politic,,,,,,
conservative tear,0.704,0.0,0.704,0.704,0.704,0.704
conspiration george,,,,,,
conspiration george washington,,,,,,
conspiration theory,,,,,,
conspiration theory fact,,,,,,
conspire cheat,,,,,,
conspire cheat election,,,,,,
continue president,,,,,,
continue president trump,,,,,,
continue protect,,,,,,
continue protect great,,,,,,
contractor build,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
contractor build building,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
controll life,,,,,,
controll life money,,,,,,
convince people,0.704,0.704,0.704,0.0,0.704,0.704
convince people way,0.704,0.704,0.704,0.0,0.704,0.704
coo treasonous,0.704,0.704,0.704,0.0,0.704,0.704
coo treasonous act,0.704,0.704,0.704,0.0,0.704,0.704
cook release,0.0,0.704,0.704,0.704,0.704,0.704
cook release kraken,0.0,0.704,0.704,0.704,0.704,0.704
corn cob,,,,,,
corn cob amazing,,,,,,
corn cob hear,,,,,,
corn cob retire,,,,,,
corn cob think,,,,,,
corn cobb,,,,,,
corn cobb true,,,,,,
corn pop,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
corn pop story,,,,,,
corrupt biden,0.704,0.704,0.704,0.0,0.704,0.704
corrupt crooks,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
corrupt democrats,0.704,0.0,0.704,0.704,0.704,0.704
corrupt democrats really,0.704,0.0,0.704,0.704,0.704,0.704
corrupt pompeo,0.0,0.704,0.704,0.704,0.704,0.704
corrupted official,,,,,,
corrupted official police,,,,,,
corrupted politician,0.0,0.704,0.704,0.704,0.704,0.704
corruptocrat hope,,,,,,
corruptocrat hope catch,,,,,,
count illegal,,,,,,
count illegal vote,,,,,,
count machine,0.704,0.704,0.704,0.0,0.704,0.704
count machine table,0.704,0.704,0.704,0.0,0.704,0.704
count vote,,,,,,
count vote time,,,,,,
counting vote,,,,,,
counting vote biden,,,,,,
country change,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
country change forever,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
country communist,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.3530568618495133,0.5501142545045465,0.5501142545045465
country communist china,0.704,0.704,0.704,0.0,0.704,0.704
country execute,,,,,,
country execute atrocity,,,,,,
country money,,,,,,
country money make,,,,,,
country pardon,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
country pardon turkey,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
country strive,,,,,,
country strive noble,,,,,,
country venezula,,,,,,
county mail,,,,,,
county mail ballot,,,,,,
county president,,,,,,
county president biden,,,,,,
course certify,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
course certify biden,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
course trump,0.0,0.704,0.704,0.704,0.704,0.704
course trump lose,0.0,0.704,0.704,0.704,0.704,0.704
court case,,,,,,
court case result,,,,,,
court final,,,,,,
court final say,,,,,,
court god,,,,,,
court god usa,,,,,,
court lol,0.704,0.704,0.704,0.0,0.704,0.704
court make,0.0,0.704,0.704,0.704,0.704,0.704
court make baby,0.0,0.704,0.704,0.704,0.704,0.704
court mars,,,,,,
court mars care,,,,,,
court right,,,,,,
court right certification,,,,,,
court ruling,,,,,,
court ruling election,,,,,,
court traitor,0.704,0.704,0.704,0.704,0.0,0.704
court traitor hang,0.704,0.704,0.704,0.704,0.0,0.704
coven ridiculous,,,,,,
coven ridiculous thing,,,,,,
cover news,0.704,0.704,0.704,0.0,0.704,0.704
cover news sell,0.704,0.704,0.704,0.0,0.704,0.704
cover nose,,,,,,
covid 19,0.704,0.0,0.704,0.704,0.704,0.704
covid 19 blame,0.704,0.0,0.704,0.704,0.704,0.704
covid breath,0.0,0.704,0.704,0.704,0.704,0.704
covid case,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
covid hoax,0.704,0.704,0.704,0.0,0.704,0.704
cranberry saucd,,,,,,
crap fox,,,,,,
crap fox news,,,,,,
crave leader,,,,,,
crave leader unfortunate,,,,,,
crazy melt,0.0,0.704,0.704,0.704,0.704,0.704
crazy melt viral,0.0,0.704,0.704,0.704,0.704,0.704
creepy joe,,,,,,
creepy joe shame,,,,,,
creepy joey,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
creepy joey bidet,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
crime arizona,,,,,,
crime arizona history,,,,,,
crime syndicate,,,,,,
criminal exterminate,,,,,,
criminal exterminate usa,,,,,,
criminal pay,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
criminal pay contractor,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
crook city,,,,,,
crooked corrupt,0.704,0.0,0.704,0.704,0.704,0.704
crooked corrupt democrats,0.704,0.0,0.704,0.704,0.704,0.704
crooked poll,0.0,0.704,0.704,0.704,0.704,0.704
crooked poll worker,0.0,0.704,0.704,0.704,0.704,0.704
crybaby work,,,,,,
crybaby work adult,,,,,,
cue ymca,0.0,0.704,0.704,0.704,0.704,0.704
cue ymca inflatable,0.0,0.704,0.704,0.704,0.704,0.704
cujo biden,,,,,,
cujo biden president,,,,,,
cult45 squarely,,,,,,
cult45 squarely elections,,,,,,
cuommo let,0.704,0.704,0.704,0.0,0.704,0.704
cuommo let breath,0.704,0.704,0.704,0.0,0.704,0.704
cuomo dictator,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
currency cash,0.704,0.704,0.704,0.0,0.704,0.704
currency cash carry,0.704,0.704,0.704,0.0,0.704,0.704
cv 1984,,,,,,
cv 1984 hoax,,,,,,
daddy trump,,,,,,
daisy chain,,,,,,
daisy chain family,,,,,,
dark coven,,,,,,
dark coven ridiculous,,,,,,
dash politic,,,,,,
dash politic week,,,,,,
daughter lie,,,,,,
daughter lie american,,,,,,
davis yes,,,,,,
davis yes barry,,,,,,
day free,,,,,,
day free people,,,,,,
day mourning,,,,,,
day office,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
dc puerto,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
dc puerto rico,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
dead people,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.3530568618495133,0.5501142545045465,0.5501142545045465
dead people vote,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.3530568618495133,0.5501142545045465,0.5501142545045465
dead vote,0.0,0.704,0.704,0.704,0.704,0.704
dead vote biden,0.0,0.704,0.704,0.704,0.704,0.704
decade rig,,,,,,
decade rig decade,,,,,,
deceiver hold,,,,,,
deceiver hold fast,,,,,,
deceivers end,,,,,,
deceivers end time,,,,,,
december telling,,,,,,
december telling month,,,,,,
deception deceiver,,,,,,
deception deceiver hold,,,,,,
declaration doctor,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
declaration doctor lockdownista,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
declaration real,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
declaration real doctor,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
deep state,0.704,0.704,0.704,0.0,0.704,0.704
