,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
slither like,,,,,,,,,,,,
slither like snake,,,,,,,,,,,,
slow chat,,,,,,,,,,,,
slowly clap,,,,,,,,,,,,
slowly surely,,,,,,,,,,,,
smack camera,,,,,,,,,,,,
smack mirror,,,,,,,,,,,,
smack mirror bro,,,,,,,,,,,,
smack tambourine,,,,,,,,,,,,
smack tambourine tower,,,,,,,,,,,,
small brain,,,,,,,,,,,,
small brainnnnnnn,,,,,,,,,,,,
small huge,,,,,,,,,,,,
small huge screen,,,,,,,,,,,,
small insane,,,,,,,,,,,,
small insane man,,,,,,,,,,,,
small knife,,,,,,,,,,,,
small knife big,,,,,,,,,,,,
small live,,,,,,,,,,,,
small live logans,,,,,,,,,,,,
small map,,,,,,,,,,,,
small map hide,,,,,,,,,,,,
small pewdiesmolpp,,,,,,,,,,,,
small pp,,,,,,,,,,,,
small pp warn,,,,,,,,,,,,
small smooth,,,,,,,,,,,,
small smooth brain,,,,,,,,,,,,
smart ur,,,,,,,,,,,,
smart ur just,,,,,,,,,,,,
smash mirror,,,,,,,,,,,,
smash mirror lol,,,,,,,,,,,,
smell like,,,,,,,,,,,,
smell like flower,,,,,,,,,,,,
smell mad,,,,,,,,,,,,
smell mad su,,,,,,,,,,,,
smell ur,,,,,,,,,,,,
smell ur fear,,,,,,,,,,,,
smile come,,,,,,,,,,,,
smile come chat,,,,,,,,,,,,
smile dude,,,,,,,,,,,,
smile just,,,,,,,,,,,,
smile just smile,,,,,,,,,,,,
smn xdxd,,,,,,,,,,,,
smn xdxd like,,,,,,,,,,,,
smol brain,,,,,,,,,,,,
smol brain gang,,,,,,,,,,,,
smolder streamer,,,,,,,,,,,,
smolder streamer good,,,,,,,,,,,,
smooth brain,,,,,,,,,,,,
smooth clear,,,,,,,,,,,,
smooth clear duckling,,,,,,,,,,,,
smooth graphic,,,,,,,,,,,,
smooth monitor,,,,,,,,,,,,
smooth monitor view,,,,,,,,,,,,
smthing motivational,,,,,,,,,,,,
smthing motivational day,,,,,,,,,,,,
smudge room,,,,,,,,,,,,
snap photo,,,,,,,,,,,,
sneak old,,,,,,,,,,,,
sneak old time,,,,,,,,,,,,
sneak pewd,,,,,,,,,,,,
sneak pewd donate,,,,,,,,,,,,
sniff highlighter,,,,,,,,,,,,
snipe code,,,,,,,,,,,,
snipe code mirror,,,,,,,,,,,,
snuck stream,,,,,,,,,,,,
snuck stream _pewdieedgar2,,,,,,,,,,,,
social distancing,,,,,,,,,,,,
sock bruhhh,,,,,,,,,,,,
sock okay,,,,,,,,,,,,
sock tho,,,,,,,,,,,,
socks like,,,,,,,,,,,,
socks like bruhh,,,,,,,,,,,,
sofa snack,,,,,,,,,,,,
soft blade,,,,,,,,,,,,
soft blade small,,,,,,,,,,,,
soft bladeeee,,,,,,,,,,,,
soft felix,,,,,,,,,,,,
soft knifeeeeeee,,,,,,,,,,,,
solar gun,,,,,,,,,,,,
solar gun evaporate,,,,,,,,,,,,
someones die,,,,,,,,,,,,
somone use,,,,,,,,,,,,
somone use meme,,,,,,,,,,,,
son fishes,,,,,,,,,,,,
son fishes want,,,,,,,,,,,,
son nice,,,,,,,,,,,,
son nice knife,,,,,,,,,,,,
song catchy,,,,,,,,,,,,
song catchy af,,,,,,,,,,,,
soo quiet,,,,,,,,,,,,
soo spooky,,,,,,,,,,,,
soon far,,,,,,,,,,,,
soon far away,,,,,,,,,,,,
soon just,,,,,,,,,,,,
soon just watch,,,,,,,,,,,,
soon pewdieduck,,,,,,,,,,,,
soon pewdiepie,,,,,,,,,,,,
sooo low,,,,,,,,,,,,
sooo low turn,,,,,,,,,,,,
soooo good,,,,,,,,,,,,
soooo quiet,,,,,,,,,,,,
sooooo dark,,,,,,,,,,,,
soooooo gooooodddddddddddddd,,,,,,,,,,,,
soooooo quiet,,,,,,,,,,,,
soooooo quiet ca,,,,,,,,,,,,
sopilote pewdiereee,,,,,,,,,,,,
soritbran excess,,,,,,,,,,,,
soritbran excess symbols,,,,,,,,,,,,
sorry kennith,,,,,,,,,,,,
sorry kennith martin,,,,,,,,,,,,
sorry laugh,,,,,,,,,,,,
sorry laugh felix,,,,,,,,,,,,
sorry love,,,,,,,,,,,,
sorry miss,,,,,,,,,,,,
sorry miss start,,,,,,,,,,,,
sorry pewd,,,,,,,,,,,,
soud like,,,,,,,,,,,,
soud like wall,,,,,,,,,,,,
sound 40,,,,,,,,,,,,
sound 40 mile,,,,,,,,,,,,
sound af,,,,,,,,,,,,
sound amazing,,,,,,,,,,,,
sound balance,,,,,,,,,,,,
sound balance stream,,,,,,,,,,,,
sound check,,,,,,,,,,,,
sound creepy,,,,,,,,,,,,
sound crisp,,,,,,,,,,,,
sound crisp make,,,,,,,,,,,,
sound delay,,,,,,,,,,,,
sound distant,,,,,,,,,,,,
sound doe,,,,,,,,,,,,
sound effect,,,,,,,,,,,,
sound effect feature,,,,,,,,,,,,
sound exactly,,,,,,,,,,,,
sound exactly like,,,,,,,,,,,,
sound far,,,,,,,,,,,,
sound far away,,,,,,,,,,,,
sound fine,,,,,,,,,,,,
sound fine fine,,,,,,,,,,,,
sound fine just,,,,,,,,,,,,
sound good,,,,,,,,,,,,
sound good people,,,,,,,,,,,,
sound hear,,,,,,,,,,,,
sound hopefully,,,,,,,,,,,,
sound irish,,,,,,,,,,,,
sound irish af,,,,,,,,,,,,
sound just,,,,,,,,,,,,
sound just like,,,,,,,,,,,,
sound kind,,,,,,,,,,,,
sound kind distant,,,,,,,,,,,,
sound like,,,,,,,,,,,,
sound like actually,,,,,,,,,,,,
sound like bird,,,,,,,,,,,,
sound like bluescreene,,,,,,,,,,,,
sound like dad,,,,,,,,,,,,
sound like fall,,,,,,,,,,,,
sound like good,,,,,,,,,,,,
sound like guy,,,,,,,,,,,,
sound like maya,,,,,,,,,,,,
sound like south,,,,,,,,,,,,
sound like voice,,,,,,,,,,,,
sound lol,,,,,,,,,,,,
sound low,,,,,,,,,,,,
sound low pew,,,,,,,,,,,,
sound make,,,,,,,,,,,,
sound make like,,,,,,,,,,,,
sound nice,,,,,,,,,,,,
sound nice knife,,,,,,,,,,,,
sound perfect,,,,,,,,,,,,
sound potatp,,,,,,,,,,,,
sound quiet,,,,,,,,,,,,
sound really,,,,,,,,,,,,
sound really clear,,,,,,,,,,,,
sound remind,,,,,,,,,,,,
sound remind morning,,,,,,,,,,,,
sound sus,,,,,,,,,,,,
sound synk,,,,,,,,,,,,
sound vary,,,,,,,,,,,,
sound vary bc,,,,,,,,,,,,
sounded like,,,,,,,,,,,,
sounded like original,,,,,,,,,,,,
soup pewds,,,,,,,,,,,,
south park,,,,,,,,,,,,
soy strong,,,,,,,,,,,,
spam account,,,,,,,,,,,,
spam account leafyes,,,,,,,,,,,,
spam compliment,,,,,,,,,,,,
spam compliment tell,,,,,,,,,,,,
spam floor,,,,,,,,,,,,
spam floor gang,,,,,,,,,,,,
spam hey,,,,,,,,,,,,
spam minimum,,,,,,,,,,,,
spam minimum ban,,,,,,,,,,,,
spanish just,,,,,,,,,,,,
spanish just know,,,,,,,,,,,,
spanish mean,,,,,,,,,,,,
speak argentinan,,,,,,,,,,,,
speak argentinan spanish,,,,,,,,,,,,
speak b4,,,,,,,,,,,,
speak b4 sean,,,,,,,,,,,,
speak delay,,,,,,,,,,,,
speak irish,,,,,,,,,,,,
speak irish noise,,,,,,,,,,,,
speak mic,,,,,,,,,,,,
speak upppp,,,,,,,,,,,,
speaker celing,,,,,,,,,,,,
spectator mode,,,,,,,,,,,,
spectator mode look,,,,,,,,,,,,
spectator mode vr,,,,,,,,,,,,
spedicey boi,,,,,,,,,,,,
spedicey red,,,,,,,,,,,,
spedicey sus,,,,,,,,,,,,
spedicey sus quiet,,,,,,,,,,,,
spedicey vent,,,,,,,,,,,,
spediceye bit,,,,,,,,,,,,
spediceye bit quite,,,,,,,,,,,,
speed run,,,,,,,,,,,,
speedrun jack,,,,,,,,,,,,
speeed runnnn,,,,,,,,,,,,
spend 90,,,,,,,,,,,,
spend 90 minute,,,,,,,,,,,,
spend excessive,,,,,,,,,,,,
spend excessive time,,,,,,,,,,,,
spirit box,,,,,,,,,,,,
spirit box 2020,,,,,,,,,,,,
spirit box freeze,,,,,,,,,,,,
spirit box haha,,,,,,,,,,,,
spirit box just,,,,,,,,,,,,
spirit box lol,,,,,,,,,,,,
spirit box room,,,,,,,,,,,,
spirit box work,,,,,,,,,,,,
spirit energy,,,,,,,,,,,,
spirit energy need,,,,,,,,,,,,
spirit just,,,,,,,,,,,,
spirit just draw,,,,,,,,,,,,
spirit terrify,,,,,,,,,,,,
spirit terrify teeshirt,,,,,,,,,,,,
spit ceiling,,,,,,,,,,,,
spit ceiling wo,,,,,,,,,,,,
spit swear,,,,,,,,,,,,
split attack,,,,,,,,,,,,
spongebob gameplay,,,,,,,,,,,,
spook kill,,,,,,,,,,,,
spook kill investigator,,,,,,,,,,,,
spook sppok,,,,,,,,,,,,
spooky noise,,,,,,,,,,,,
spooky noise scare,,,,,,,,,,,,
spooky phasma,,,,,,,,,,,,
spooky phasma ve,,,,,,,,,,,,
spooky skeleton,,,,,,,,,,,,
spooky szn,,,,,,,,,,,,
spooky time,,,,,,,,,,,,
spooky vibe,,,,,,,,,,,,
spoopy crap,,,,,,,,,,,,
spoopy ghost,,,,,,,,,,,,
spoopy time,,,,,,,,,,,,
sport hahaha,,,,,,,,,,,,
spread gang,,,,,,,,,,,,
spring break,,,,,,,,,,,,
spring break yeaaa,,,,,,,,,,,,
spughetti yis,,,,,,,,,,,,
squad today,,,,,,,,,,,,
squat baby,,,,,,,,,,,,
squat leg,,,,,,,,,,,,
staaaaaaaaaart þq111111111,,,,,,,,,,,,
stab kinfe,,,,,,,,,,,,
stan knife,,,,,,,,,,,,
stand ashamed,,,,,,,,,,,,
stand ashamed pewds,,,,,,,,,,,,
stand floor,,,,,,,,,,,,
stand floor og,,,,,,,,,,,,
stand hunt,,,,,,,,,,,,
stand hunt lmaoooo,,,,,,,,,,,,
stand lmao,,,,,,,,,,,,
stand sir,,,,,,,,,,,,
staph hahaha,,,,,,,,,,,,
star edgar,,,,,,,,,,,,
stare bro,,,,,,,,,,,,
stare bro corner,,,,,,,,,,,,
stare floor,,,,,,,,,,,,
stare floor stream,,,,,,,,,,,,
start ahah,,,,,,,,,,,,
start dis,,,,,,,,,,,,
start dis twitch,,,,,,,,,,,,
start discussion,,,,,,,,,,,,
start discussion focus,,,,,,,,,,,,
start flash,,,,,,,,,,,,
start flash mean,,,,,,,,,,,,
start flicker,,,,,,,,,,,,
start flicker ghost,,,,,,,,,,,,
start flickering,,,,,,,,,,,,
start flickering hide,,,,,,,,,,,,
start game,,,,,,,,,,,,
start game nt,,,,,,,,,,,,
start game vr,,,,,,,,,,,,
start haha,,,,,,,,,,,,
start ll,,,,,,,,,,,,
start ll fine,,,,,,,,,,,,
start lol,,,,,,,,,,,,
start rewatch,,,,,,,,,,,,
start rewatch scare,,,,,,,,,,,,
start school,,,,,,,,,,,,
start school presentation,,,,,,,,,,,,
start screamin,,,,,,,,,,,,
start screamin fine,,,,,,,,,,,,
start server,,,,,,,,,,,,
start simpoin,,,,,,,,,,,,
start simpoin fot,,,,,,,,,,,,
start streak,,,,,,,,,,,,
start stream,,,,,,,,,,,,
start stream just,,,,,,,,,,,,
start stream left,,,,,,,,,,,,
start stream want,,,,,,,,,,,,
start think,,,,,,,,,,,,
start think bday,,,,,,,,,,,,
start tho,,,,,,,,,,,,
start tho bc,,,,,,,,,,,,
start youtube,,,,,,,,,,,,
start youtube group,,,,,,,,,,,,
stay closet,,,,,,,,,,,,
stay closet hide,,,,,,,,,,,,
stay die,,,,,,,,,,,,
stay die lol,,,,,,,,,,,,
stay hydrated,,,,,,,,,,,,
stay late,,,,,,,,,,,,
stay late lol,,,,,,,,,,,,
stay livestream,,,,,,,,,,,,
stay quiet,,,,,,,,,,,,
stay quiet finish,,,,,,,,,,,,
stay safe,,,,,,,,,,,,
stay safe time,,,,,,,,,,,,
stay stream,,,,,,,,,,,,
step discord,,,,,,,,,,,,
step discord desktop,,,,,,,,,,,,
step discord user,,,,,,,,,,,,
step edgar,,,,,,,,,,,,
step edgar lol,,,,,,,,,,,,
step edgar vr,,,,,,,,,,,,
step edgri,,,,,,,,,,,,
stfu lol,,,,,,,,,,,,
stick drink,,,,,,,,,,,,
stick drink inside,,,,,,,,,,,,
stick head,,,,,,,,,,,,
stick head day,,,,,,,,,,,,
stick hzand,,,,,,,,,,,,
stick small,,,,,,,,,,,,
stick small map,,,,,,,,,,,,
stick tongue,,,,,,,,,,,,
stick tongue playfully,,,,,,,,,,,,
sticker just,,,,,,,,,,,,
sticker just subscription,,,,,,,,,,,,
sticker left,,,,,,,,,,,,
sticker left chat,,,,,,,,,,,,
sticker work,,,,,,,,,,,,
stinky ghost,,,,,,,,,,,,
stinky hand,,,,,,,,,,,,
stinky quite,,,,,,,,,,,,
stll quiet,,,,,,,,,,,,
stomp yard,,,,,,,,,,,,
stomp yard star,,,,,,,,,,,,
stop complain,,,,,,,,,,,,
stop complain delay,,,,,,,,,,,,
stop complain guy,,,,,,,,,,,,
stop complain jesus,,,,,,,,,,,,
stop flex,,,,,,,,,,,,
stop ignore,,,,,,,,,,,,
stop ignore mum,,,,,,,,,,,,
stop illegal,,,,,,,,,,,,
stop minute,,,,,,,,,,,,
stop play,,,,,,,,,,,,
stop play hide,,,,,,,,,,,,
stop play terrarium,,,,,,,,,,,,
stop say,,,,,,,,,,,,
stop say jiggly,,,,,,,,,,,,
stop sayin,,,,,,,,,,,,
stop watch,,,,,,,,,,,,
stop watch scared,,,,,,,,,,,,
stop work,,,,,,,,,,,,
story bro,,,,,,,,,,,,
straight ha,,,,,,,,,,,,
strap anxiety,,,,,,,,,,,,
strap work,,,,,,,,,,,,
straps pleease,,,,,,,,,,,,
stream 20,,,,,,,,,,,,
stream 20 past,,,,,,,,,,,,
stream _pewdieedgar2,,,,,,,,,,,,
stream ahole,,,,,,,,,,,,
stream audio,,,,,,,,,,,,
stream audio fine,,,,,,,,,,,,
stream background,,,,,,,,,,,,
stream background someth,,,,,,,,,,,,
stream bro,,,,,,,,,,,,
stream bro https,,,,,,,,,,,,
stream catch,,,,,,,,,,,,
stream catch later,,,,,,,,,,,,
stream charity,,,,,,,,,,,,
stream cool,,,,,,,,,,,,
stream delay,,,,,,,,,,,,
stream depressed,,,,,,,,,,,,
stream end,,,,,,,,,,,,
stream end refresh,,,,,,,,,,,,
stream fail,,,,,,,,,,,,
stream finish,,,,,,,,,,,,
stream gameplay,,,,,,,,,,,,
stream guy,,,,,,,,,,,,
stream hahahaha,,,,,,,,,,,,
stream intro,,,,,,,,,,,,
stream jack,,,,,,,,,,,,
stream jack naturally,,,,,,,,,,,,
stream just,,,,,,,,,,,,
stream just deal,,,,,,,,,,,,
stream just joke,,,,,,,,,,,,
stream just roast,,,,,,,,,,,,
stream just watch,,,,,,,,,,,,
stream laggy,,,,,,,,,,,,
stream laggy easy,,,,,,,,,,,,
stream laggy pewdiereee,,,,,,,,,,,,
stream left,,,,,,,,,,,,
stream left beneath,,,,,,,,,,,,
stream level,,,,,,,,,,,,
stream level fine,,,,,,,,,,,,
stream like,,,,,,,,,,,,
stream like game,,,,,,,,,,,,
stream lol,,,,,,,,,,,,
stream man,,,,,,,,,,,,
stream man cool,,,,,,,,,,,,
stream member,,,,,,,,,,,,
stream member 33333,,,,,,,,,,,,
stream omg,,,,,,,,,,,,
stream open,,,,,,,,,,,,
stream open hear,,,,,,,,,,,,
stream overlay,,,,,,,,,,,,
stream overlay cursor,,,,,,,,,,,,
stream pewds,,,,,,,,,,,,
stream pewds pewdiefloorgang,,,,,,,,,,,,
stream point,,,,,,,,,,,,
stream point write,,,,,,,,,,,,
stream post,,,,,,,,,,,,
stream post birthing,,,,,,,,,,,,
stream pretty,,,,,,,,,,,,
stream pretty easy,,,,,,,,,,,,
stream probs,,,,,,,,,,,,
stream probs watch,,,,,,,,,,,,
stream quality,,,,,,,,,,,,
stream quality look,,,,,,,,,,,,
stream question,,,,,,,,,,,,
stream question mark,,,,,,,,,,,,
stream right,,,,,,,,,,,,
stream right window,,,,,,,,,,,,
stream room,,,,,,,,,,,,
stream room delay,,,,,,,,,,,,
stream soon,,,,,,,,,,,,
stream soon pewdiepie,,,,,,,,,,,,
stream sound,,,,,,,,,,,,
stream sound hopefully,,,,,,,,,,,,
stream start,,,,,,,,,,,,
stream start lol,,,,,,,,,,,,
stream start tho,,,,,,,,,,,,
stream suppose,,,,,,,,,,,,
stream suppose start,,,,,,,,,,,,
stream tbh,,,,,,,,,,,,
stream tbh good,,,,,,,,,,,,
stream technical,,,,,,,,,,,,
stream technical difficulty,,,,,,,,,,,,
stream terrifying,,,,,,,,,,,,
stream terrifying haha,,,,,,,,,,,,
stream tho,,,,,,,,,,,,
stream time,,,,,,,,,,,,
stream time bois,,,,,,,,,,,,
stream time delay,,,,,,,,,,,,
stream try,,,,,,,,,,,,
stream try work,,,,,,,,,,,,
stream viewer,,,,,,,,,,,,
stream viewer night,,,,,,,,,,,,
stream want,,,,,,,,,,,,
stream want eat,,,,,,,,,,,,
stream work,,,,,,,,,,,,
streamer good,,,,,,,,,,,,
streamer good shi,,,,,,,,,,,,
streaming chat,,,,,,,,,,,,
streaming eat,,,,,,,,,,,,
streaming eat bandwith,,,,,,,,,,,,
streaming felix,,,,,,,,,,,,
streaming twicht,,,,,,,,,,,,
streaming work,,,,,,,,,,,,
streethouse jack,,,,,,,,,,,,
streethouse jack leave,,,,,,,,,,,,
strem legit,,,,,,,,,,,,
strem legit nsfw,,,,,,,,,,,,
strong flash,,,,,,,,,,,,
strong flash light,,,,,,,,,,,,
strong flashlight,,,,,,,,,,,,
strong flashlight pewds,,,,,,,,,,,,
strong flashlight round,,,,,,,,,,,,
strong light,,,,,,,,,,,,
stronk flashlight,,,,,,,,,,,,
struggle let,,,,,,,,,,,,
struggle let lol,,,,,,,,,,,,
study eksaman,,,,,,,,,,,,
study ye,,,,,,,,,,,,
study ye exam,,,,,,,,,,,,
stuff bring,,,,,,,,,,,,
stuff bring big,,,,,,,,,,,,
stuff remember,,,,,,,,,,,,
stuff remember aren,,,,,,,,,,,,
stupid hair,,,,,,,,,,,,
stupid hair ahhaha,,,,,,,,,,,,
stupid prosthetic,,,,,,,,,,,,
sub bot,,,,,,,,,,,,
sub bot know,,,,,,,,,,,,
sub people,,,,,,,,,,,,
sub people really,,,,,,,,,,,,
sub tell,,,,,,,,,,,,
sub tell magnesium,,,,,,,,,,,,
subscribe say,,,,,,,,,,,,
subscribe say delay,,,,,,,,,,,,
subscripte tier,,,,,,,,,,,,
subscripte tier lmao,,,,,,,,,,,,
suck experience,,,,,,,,,,,,
suck experience delay,,,,,,,,,,,,
suck felix,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
suck felix pick,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
suck nt,,,,,,,,,,,,
suck nt want,,,,,,,,,,,,
suck wtf,,,,,,,,,,,,
sucker book,,,,,,,,,,,,
suddenly thing,,,,,,,,,,,,
sue help,,,,,,,,,,,,
suggestion _pewdiebrofist,,,,,,,,,,,,
sum ppl,,,,,,,,,,,,
summon cat,,,,,,,,,,,,
summon theee,,,,,,,,,,,,
sun eat,,,,,,,,,,,,
sun eat cereal,,,,,,,,,,,,
sup _pewdiewat,,,,,,,,,,,,
sup bro,,,,,,,,,,,,
sup coco,,,,,,,,,,,,
sup coco clueless,,,,,,,,,,,,
sup felix,,,,,,,,,,,,
sup felix try,,,,,,,,,,,,
sup fellow,,,,,,,,,,,,
sup fellow bro,,,,,,,,,,,,
sup floor,,,,,,,,,,,,
sup floor gang,,,,,,,,,,,,
sup gang,,,,,,,,,,,,
sup guy,,,,,,,,,,,,
sup jack,,,,,,,,,,,,
sup ken,,,,,,,,,,,,
sup pete,,,,,,,,,,,,
sup pete smile,,,,,,,,,,,,
sup pewdiefloorgang2,,,,,,,,,,,,
sup pewds,,,,,,,,,,,,
sup sup,,,,,,,,,,,,
sup year,,,,,,,,,,,,
sup year old,,,,,,,,,,,,
super chat,,,,,,,,,,,,
super chat people,,,,,,,,,,,,
super effective,,,,,,,,,,,,
super loud,,,,,,,,,,,,
super loud lol,,,,,,,,,,,,
super narrow,,,,,,,,,,,,
super narrow blurry,,,,,,,,,,,,
super quiet,,,,,,,,,,,,
super quite,,,,,,,,,,,,
super sticker,,,,,,,,,,,,
super sticker work,,,,,,,,,,,,
super stoke,,,,,,,,,,,,
super sus,,,,,,,,,,,,
superchat people,,,,,,,,,,,,
superchat people leave,,,,,,,,,,,,
superior quality,,,,,,,,,,,,
superior video,,,,,,,,,,,,
support lmao,,,,,,,,,,,,
suppose bring,,,,,,,,,,,,
suppose bring crucifix,,,,,,,,,,,,
suppose game,,,,,,,,,,,,
suppose hide,,,,,,,,,,,,
suppose practice,,,,,,,,,,,,
suppose quiet,,,,,,,,,,,,
suppose quiet hide,,,,,,,,,,,,
suppose quieter,,,,,,,,,,,,
suppose quieter far,,,,,,,,,,,,
suppose ship,,,,,,,,,,,,
suppose start,,,,,,,,,,,,
suppose tad,,,,,,,,,,,,
suppose tad blurry,,,,,,,,,,,,
suppose ur,,,,,,,,,,,,
suppose ur screen,,,,,,,,,,,,
suppp pewddsss,,,,,,,,,,,,
sure connect,,,,,,,,,,,,
sure connect youtube,,,,,,,,,,,,
sure felix,,,,,,,,,,,,
sure felix step,,,,,,,,,,,,
sure low,,,,,,,,,,,,
sure pewds,,,,,,,,,,,,
sure pewds great,,,,,,,,,,,,
surprise pewd,,,,,,,,,,,,
surprised lmao,,,,,,,,,,,,
surprised nt,,,,,,,,,,,,
surprised nt motion,,,,,,,,,,,,
survive horror,,,,,,,,,,,,
survive horror movie,,,,,,,,,,,,
survive just,,,,,,,,,,,,
survive just total,,,,,,,,,,,,
survive like,,,,,,,,,,,,
survive like hah,,,,,,,,,,,,
survive sanity,,,,,,,,,,,,
sus accuse,,,,,,,,,,,,
sus accuse chat,,,,,,,,,,,,
sus af,,,,,,,,,,,,
sus asf,,,,,,,,,,,,
sus bruhhhh,,,,,,,,,,,,
sus gon,,,,,,,,,,,,
sus gon na,,,,,,,,,,,,
sus jack,,,,,,,,,,,,
sus listen,,,,,,,,,,,,
sus listen chat,,,,,,,,,,,,
sus lol,,,,,,,,,,,,
sus ngl,,,,,,,,,,,,
sus quiet,,,,,,,,,,,,
sus rn,,,,,,,,,,,,
sus time,,,,,,,,,,,,
sus time haunt,,,,,,,,,,,,
suuuuper quiet,,,,,,,,,,,,
sverige gang,,,,,,,,,,,,
swear ghost,,,,,,,,,,,,
swear ghost hear,,,,,,,,,,,,
swear god,,,,,,,,,,,,
swear god gon,,,,,,,,,,,,
swear think,,,,,,,,,,,,
swear think cursor,,,,,,,,,,,,
swearing piss,,,,,,,,,,,,
swearing piss ghost,,,,,,,,,,,,
sweaty boi,,,,,,,,,,,,
sweden compel,,,,,,,,,,,,
swedish hair,,,,,,,,,,,,
swedish man,,,,,,,,,,,,
swedish man burrr,,,,,,,,,,,,
swedish man burrrrr,,,,,,,,,,,,
swedish meatball,,,,,,,,,,,,
swedish meatball good,,,,,,,,,,,,
swedish noise,,,,,,,,,,,,
swedish papa,,,,,,,,,,,,
swedish papa pewd,,,,,,,,,,,,
swedish priest,,,,,,,,,,,,
swole gang,,,,,,,,,,,,
symbols warn,,,,,,,,,,,,
säga älskar,,,,,,,,,,,,
säga älskar allt,,,,,,,,,,,,
så bra,,,,,,,,,,,,
sèans reaction,,,,,,,,,,,,
t3 member,,,,,,,,,,,,
ta bed,,,,,,,,,,,,
ta bed floor,,,,,,,,,,,,
ta close,,,,,,,,,,,,
ta close door,,,,,,,,,,,,
ta complain,,,,,,,,,,,,
ta complain tf,,,,,,,,,,,,
ta evidence,,,,,,,,,,,,
ta evidence make,,,,,,,,,,,,
ta haunt,,,,,,,,,,,,
ta haunt room,,,,,,,,,,,,
ta hide,,,,,,,,,,,,
ta hide time,,,,,,,,,,,,
ta homework,,,,,,,,,,,,
ta kenneth,,,,,,,,,,,,
ta kenneth martin,,,,,,,,,,,,
ta live,,,,,,,,,,,,
ta live stream,,,,,,,,,,,,
ta quiet,,,,,,,,,,,,
ta quiet crouch,,,,,,,,,,,,
ta read,,,,,,,,,,,,
ta read ghost,,,,,,,,,,,,
ta shower,,,,,,,,,,,,
ta sleep,,,,,,,,,,,,
ta sleep byee,,,,,,,,,,,,
ta soon,,,,,,,,,,,,
ta try,,,,,,,,,,,,
ta van,,,,,,,,,,,,
ta van new,,,,,,,,,,,,
tab voice,,,,,,,,,,,,
tab voice recognition,,,,,,,,,,,,
table pewds,,,,,,,,,,,,
taco sombrero,,,,,,,,,,,,
tacos tomatoes,,,,,,,,,,,,
tacos tomatoes taco,,,,,,,,,,,,
tacos tomatoes tomatoes,,,,,,,,,,,,
tad blurry,,,,,,,,,,,,
tad blurry just,,,,,,,,,,,,
tag ppl,,,,,,,,,,,,
tag ppl idk,,,,,,,,,,,,
tak og,,,,,,,,,,,,
tak og vegg,,,,,,,,,,,,
talk jack,,,,,,,,,,,,
talk james,,,,,,,,,,,,
talk james charles,,,,,,,,,,,,
talk loud,,,,,,,,,,,,
talk loud good,,,,,,,,,,,,
talk normal,,,,,,,,,,,,
talk sinks,,,,,,,,,,,,
talk want,,,,,,,,,,,,
talk want lmao,,,,,,,,,,,,
talk want play,,,,,,,,,,,,
talkie feature,,,,,,,,,,,,
talkie right,,,,,,,,,,,,
talkie right shoulder,,,,,,,,,,,,
talkie shoulder,,,,,,,,,,,,
tall lmao,,,,,,,,,,,,
tall man,,,,,,,,,,,,
tall man frame,,,,,,,,,,,,
tall okay,,,,,,,,,,,,
tall okay lie,,,,,,,,,,,,
tall ur,,,,,,,,,,,,
tall ur frame,,,,,,,,,,,,
tambourine idea,,,,,,,,,,,,
tambourine idea hear,,,,,,,,,,,,
tambourine throne,,,,,,,,,,,,
tambourine tower,,,,,,,,,,,,
tambourine tower pisa,,,,,,,,,,,,
tamburine towa,,,,,,,,,,,,
tampon ad,,,,,,,,,,,,
tampon ad wtf,,,,,,,,,,,,
tap _pewdieedgar2,,,,,,,,,,,,
tap tap,,,,,,,,,,,,
tap tap _pewdieedgar2,,,,,,,,,,,,
taylor blanket,,,,,,,,,,,,
taylor blanket laptop,,,,,,,,,,,,
taylor hahaha,,,,,,,,,,,,
taylor hahaha glad,,,,,,,,,,,,
taylor just,,,,,,,,,,,,
taylor just realize,,,,,,,,,,,,
tbh good,,,,,,,,,,,,
tbh good laugh,,,,,,,,,,,,
tch yes,,,,,,,,,,,,
tch yes ookay,,,,,,,,,,,,
te dark,,,,,,,,,,,,
te dark room,,,,,,,,,,,,
te escucha,,,,,,,,,,,,
teach child,,,,,,,,,,,,
teach swedish,,,,,,,,,,,,
teach swedish papa,,,,,,,,,,,,
teammate change,,,,,,,,,,,,
teammate change setting,,,,,,,,,,,,
tear dope,,,,,,,,,,,,
tease false,,,,,,,,,,,,
tease false answer,,,,,,,,,,,,
tech fail,,,,,,,,,,,,
tech fail gang,,,,,,,,,,,,
tech issue,,,,,,,,,,,,
tech issue lol,,,,,,,,,,,,
tech support,,,,,,,,,,,,
tech support lmao,,,,,,,,,,,,
technical difficulty,,,,,,,,,,,,
technical difficulty pewdieelon,,,,,,,,,,,,
