,DH words,DH value,HS words,HS value,SH words,SH value,TR words,TR value,OT words,OT value,TX words,TX value
193,buyden,1.2407208403507144,liar marxist,1.7717619963227509,radiation,0.0,pee,1.18144984258896,little,0.3349249401533199,wake france,1.0642939773650015
194,trolls,1.2390920951390938,weak,1.769876166126066,racist keep,0.0,communism,1.180579411183895,47 year,0.3285174667857095,depend americans,1.0642939773650015
195,traitor hang,1.231942001249043,owned,1.763390393842463,racist,0.0,bot,1.1805732776627045,change,0.3279352174158198,peoples world,1.0642939773650015
196,dictator,1.230078043401222,joke,1.762980099855347,racism,0.0,stupid,1.1727777975914484,voting,0.3253243158876842,pedophiles please,1.0642939773650015
197,dementia,1.2255839240492294,low,1.7598848693734692,race bannon,0.0,totally,1.1718781998713546,line,0.3242836641405078,satanist pedophiles,1.0642939773650015
198,tell,1.2195875260260955,life matter,1.7457636001499854,race,0.0,30330,1.1707782209728848,failure,0.3223418366340713,americans satanist,1.0642939773650015
199,tape,1.2066927863921897,fraud,1.741123258386613,quid pro,0.0,666 30330,1.1707782209728848,st,0.3223234377839808,world depend,1.0642939773650015
200,virus destroy,1.2029553367059354,amirica,1.740325148769445,quid,0.0,democrat,1.160205758620779,blue,0.3218469855894245,dothefive dothefive,1.0607068717953294
201,shame,1.2021481898127426,amirica great,1.740325148769445,quickly,0.0,666,1.1552095370534012,47,0.3168417097006943,face diaper,1.0585969284925845
202,mike,1.200393829907641,matter blue,1.740325148769445,raise taxi,0.0,gobble gobble,1.1522524689175122,wear,0.3164788627415871,party,1.0571506693449428
203,shit hole,1.1958695104480734,hey,1.7370154424263666,rally celeberation,0.0,mom,1.1512441736210446,deplorable,0.3153992036498956,hang,1.0556178321710776
204,basement,1.188116883646397,terrorists,1.732838824266978,question,0.0,cry,1.1510604551562098,human,0.315220798605812,please wake,1.0501412913701795
205,bag,1.185625055278278,wife,1.7313809575205736,rally experience,0.0,watch,1.1481092949573326,role,0.3112003090648317,nt,1.0492089247202494
206,mark,1.1849959623459922,lied,1.7182330400573411,real deal,0.0,mail,1.1456730952669822,high,0.3093569143954902,kkk,1.0387753815595109
207,forget,1.182272664351765,beat,1.708188137283803,real american,0.0,fox news,1.1371713162113777,dog,0.309158946192678,cheating,1.0375989982286224
208,away,1.1758446688034552,blue lives,1.7035762546718716,reagan,0.0,ruin,1.1361410127101204,losers,0.3034368146355414,nobody,1.035653158333398
209,child,1.1722794440656688,defund,1.6878509206773769,ready,0.0,toilet,1.1321825801281284,vigano,0.2955190401617097,give,1.0350127747355626
210,treason,1.1604272345625406,believe,1.6660346785395563,read,0.0,news network,1.1275811604154575,time,0.2938931160105752,peoples,1.0260289111329792
211,way,1.1572768183053077,fool,1.6532004852415372,rats,0.0,screw,1.1270621963489036,house,0.2926163673072485,loudly,1.0252017463665324
212,wear,1.1544142621335822,karen,1.6400746447955743,rather,0.0,report,1.1255904232830996,son,0.2894665502074788,live loudly,1.0252017463665324
213,cry lol,1.1459653190437271,keep,1.634833927739493,rate,0.0,vs,1.1240122321663677,ignorant,0.2852460773348265,school,1.0243252334523032
214,believe,1.1443785413115442,lie,1.632656876731972,rat,0.0,fool,1.1223012278110085,flag,0.2852460773348265,imagine,1.016238176202538
215,sniff,1.1436759998214274,work,1.630078527543441,rapids,0.0,sniff hair,1.1190746378904328,much,0.2830181844853725,world,1.0141985653585663
216,girl,1.1436681385603993,demo rats,1.6272539054660011,rally today,0.0,drunk,1.1124912992802938,vets,0.2777151458412313,canada,1.0123913939639722
217,piece,1.1426249971596945,dictatorship,1.624438549153105,rally reflection,0.0,corruption,1.104073282423239,family,0.2753402623683234,rid,1.011549298820472
218,rid,1.1388306729054745,deal,1.6132717299797017,rally president,0.0,wave,1.1019060876737723,let,0.2749654212380028,dedicate,1.0091245955573738
219,billion,1.131749829140838,woman,1.6047171084746568,rally kenosha,0.0,stand,1.0991585451079096,run,0.2743524347119444,crap,1.0048880736528176
220,walk,1.1315339423183457,butt,1.5967093001974626,rally https,0.0,tomorrow,1.097787113171417,without,0.2734348758587028,away,1.0
221,yeah,1.1307452490496497,garbage,1.594743410758745,quick,0.0,lol,1.0943926822475398,particularly,0.2723839058473091,pay,1.0
222,much,1.1266002557118808,die,1.5884355441261584,que,0.0,sleep,1.0943001383490334,got,0.2703700889852603,buyden,1.0
223,vs,1.1240122321663677,chance,1.584145035226186,realize,0.0,bed,1.0912377308095502,twitter,0.2684630474184992,gag,1.0
224,together,1.121033547837765,try,1.5795661134357577,protest,0.0,machine,1.0802437877934303,supporter,0.2675588258455181,wack,1.0
225,cell,1.119286287262241,mainstream,1.5789023195071945,protect president,0.0,uneducated,1.0735435288400137,rule,0.2633199418942939,anything,1.0
226,leave,1.1124354009734718,demo,1.576064360348036,protect potus,0.0,satan,1.071143881670803,kag,0.2632892232723277,dum,1.0
227,criminal,1.1008717755123,cancer,1.574163115676298,protect country,0.0,imagine,1.054714774103962,email,0.2632432098644663,slavery,1.0
228,bye bye,1.098351537702329,hole,1.57319212328159,protect,0.0,within,1.0387541314338395,red,0.2613486692399467,baby,1.0
229,whitmer,1.0938826060501357,last,1.5633791370816428,prosperous secure,0.0,socialism,1.0318892331189011,still,0.2610313667072565,industry,0.9990964812605247
230,covid,1.092667334267999,freedom dead,1.5587915341274723,prosperous,0.0,blame,1.03154154356507,great,0.2585982435181962,dementia,0.9983972431475484
231,wait,1.088707962994523,dead hello,1.5587915341274723,prosperity,0.0,begin,1.0302682751540244,tube,0.2570926593699906,dumb,0.990235057932176
232,voter,1.0867700108806413,phony,1.5583409005093325,propaganda,0.0,put,1.0291767146013209,former,0.2570926593699906,red,0.9864135141382666
233,bunch,1.0845904976438157,dead zombie,1.5558847676575316,proof evidence,0.0,job,1.028807347960102,military,0.2566503948530112,hate,0.9849951409526504
234,shut,1.082869608801024,dick,1.552424559231515,proof,0.0,building,1.026427065234713,creepy,0.2554660884997149,dogma,0.9820656712453524
235,supreme court,1.079328078423396,year,1.5441948871929565,promise promise,0.0,plandemic,1.0254871957269178,law,0.2526237157814552,owned,0.9812058941304772
236,course,1.0759576103839947,thing,1.5432070350440017,promise keep,0.0,school,1.0129216838009838,explain,0.2520672937043091,hes,0.965515514407465
237,uneducated,1.0735435288400137,end,1.5424439776592798,promise,0.0,bad,1.0103536755437643,mayor,0.2520672937043091,hey,0.965207547165262
238,rule,1.073005589191905,child,1.5413952163345543,progress,0.0,early,1.0,ccp,0.2511052871580954,gon na,0.9504199686498692
239,nursing home,1.072570811346427,criminal,1.5412477688174335,problem,0.0,represent,1.0,walk,0.2492559421920036,gon,0.9504199686498692
240,nursing,1.072570811346427,put,1.5356433176617976,protection,0.0,loves,1.0,common sense,0.247818407574948,girl,0.947045446979651
241,supreme,1.0708628774033015,nation,1.5305782489821138,proud,0.0,butler,1.0,also,0.2472438264386397,ðÿ ðÿ,0.9453782219191812
242,wrong,1.0706593358344527,mask,1.5234890434639676,pâ,0.0,lmao,1.0,rudy,0.2441378549974804,bin,0.9438918905540454
243,certify,1.0703283491187436,son,1.5093758226802263,proud american,0.0,illuminati,1.0,stupid,0.2429662442951219,socialist,0.9418552823302312
244,boycott,1.0700001909440873,help,1.507290396208325,put,0.0,gg,1.0,middle,0.2410511665123008,low,0.9409158744770044
245,hillary,1.0591209744865977,steal,1.501112248432061,push,0.0,fail,1.0,sense,0.240891377544152,within,0.9375495175502104
246,hang,1.0556178321710776,high,1.4922716074809663,purpose,0.0,trunalimunumaprzure,1.0,common,0.240891377544152,corrupt democrat,0.9358855421624028
247,supporter cry,1.0545832823801389,forget,1.4862660898291915,pure,0.0,sister,1.0,call,0.2338652963311245,accept,0.9356711668899182
248,unlike,1.048024026648299,liberals,1.480461843417251,purchase little,0.0,bedpan,1.0,tell,0.2311965851901449,sick,0.926831772365602
249,clown,1.0350683932014275,become,1.469303715858338,purchase,0.0,coward,1.0,mafia,0.2287130527079621,mainstream,0.9251985573664616
250,allow,1.0348832783502906,socialism kid,1.469269406151916,puppet,0.0,fracke,1.0,clean,0.2268113883428474,afraid,0.9235899513237402
251,short,1.0301327871633734,trix,1.469269406151916,punish,0.0,laundering,1.0,screw crazy,0.2252275203922057,ccp,0.9228885321410976
252,libtards,1.029008337642193,cereal socialism,1.469269406151916,pump,0.0,baiden,1.0,cell guy,0.2252275203922057,help,0.92091655670078
253,crime bill,1.0146621663179065,trix cereal,1.469269406151916,pull,0.0,treason,1.0,incompetence hunter,0.2252275203922057,media,0.9206512818124994
254,california,1.0063306166721249,like trix,1.469269406151916,public,0.0,transgender,1.0,incompetence,0.2252275203922057,happen,0.9205728043353152
255,court,1.0022309868318322,home,1.4659099261222868,prove poles,0.0,satanist,1.0,guy order,0.2252275203922057,fill,0.9178750352464023
256,satanist,1.0,socialist communist,1.4649520902364903,prove,0.0,offer,1.0,last remain,0.2252275203922057,repent,0.9119075886891536
257,10,1.0,michigan,1.4626368731142314,proudboysuncensore,0.0,democratic,0.997479800725574,remain brain,0.2252275203922057,buy sell,0.905061936901114
258,deport,1.0,wrong,1.4605651969032178,proud boys,0.0,white,0.9900209999500228,hunter screw,0.2252275203922057,god,0.9042954815680528
259,owned,1.0,state,1.4590490240967544,reality,0.0,cell,0.98957207877624,epitome incompetence,0.2252275203922057,deserve,0.9037691688995728
260,thief,1.0,islam,1.4499164592389353,reason,0.0,spread,0.9891748450779,epitome,0.2252275203922057,start,0.9034628162117718
261,smart,1.0,change,1.4463023593677138,resident,0.0,doom,0.9837276175948186,crazy last,0.2252275203922057,rally,0.9034523300144772
262,cmon,1.0,mr,1.4454261803483557,repent sin,0.0,whole,0.9802004572804448,order pizza,0.2252275203922057,hope,0.9019494350446862
263,tax,1.0,cereal,1.4405497373546596,repeat,0.0,keep,0.979851548245755,since,0.2224962214832304,side,0.8986440907097093
264,fraudulent,1.0,free,1.4391833988212053,repeal,0.0,kill,0.9791535538173978,brain cell,0.221882483440318,way,0.8960859625036359
265,low,1.0,blm laptop,1.4327235475607043,remove every,0.0,team,0.9756913650978551,around,0.2212824090049454,support,0.8952887443123692
266,defund,1.0,marxism red,1.4295868042451851,remove,0.0,group,0.9688282386280376,pizza,0.2189319517426222,illegal,0.894627353043935
267,rig,1.0,already,1.4198519219246593,remember maga,0.0,still,0.9686112754217432,channel,0.2188819496360187,pence,0.8888959440233231
268,dumbass,1.0,laptop matter,1.4153981799026931,remember,0.0,hi,0.9678143197779322,remain,0.2117253530257739,depend,0.8835656153402244
269,nobody,1.0,ignorant,1.4053278793680226,remain brain,0.0,treasonous,0.965176858112748,corrupt swamp,0.210619620735555,great,0.8830610482184597
270,gg,1.0,politician,1.399244466739579,remain,0.0,tell,0.9632323109375608,take mainstream,0.210619620735555,face,0.8802810624973435
271,wake,0.9946866512428332,illegal,1.3969982312597735,religious,0.0,thing,0.9581078658993236,medium straight,0.210619620735555,france,0.8802733833468507
272,bush,0.9925633061209024,run,1.389928193585437,religion,0.0,bush,0.9570297361083572,mainstream social,0.210619620735555,terrorists,0.8750736000601368
273,admit communist,0.984417429066385,sniffer,1.3879476879487271,release,0.0,clinton,0.955823233634707,swamp take,0.210619620735555,na,0.8698549664154728
274,dc,0.9799132522464586,ruin california,1.3838464255809206,reject,0.0,face,0.9490340964431196,rid corrupt,0.210619620735555,number,0.8689964161096365
275,anyone,0.956402958515924,thank,1.3838014509037242,reign,0.0,sell us,0.9416382696785244,remember,0.2105218687134384,wh,0.842459250454381
276,morning,0.952777826393424,crazy,1.377347093058498,regulation,0.0,lock lock,0.9392353741858264,democrats rid,0.2087552127446028,thank,0.8407521988474591
277,candidate,0.9504217918969616,old,1.370206161031838,register,0.0,organization,0.9350390255933956,ticket red,0.2087552127446028,evil,0.8387631114577352
278,remember,0.9500646945949042,globalist,1.3617318714486184,repent,0.0,research,0.9349473653027344,year,0.2079404301630512,war,0.8330724536351677
279,socialists,0.947120577404582,celebrity,1.3507834034141404,repent sins,0.0,time,0.9343932926628356,video,0.2077060334758615,sucker,0.8305498437705737
280,worker,0.9459340134544868,lock lock,1.3478152443519604,regime,0.0,open,0.9307310706949434,landslide,0.207535516167436,wake,0.826258919192932
281,comment,0.9449283924648054,matter amirica,1.3442257829160171,replace,0.0,hell,0.9285005949943594,rid democrats,0.2070194904305149,socialism,0.8253223949220143
282,sell us,0.9416382696785244,anti christ,1.3430130496753538,reset,0.0,racist,0.9200881080308476,cell,0.2061354807863645,clintons,0.8239860340222248
283,anybody,0.9359809576120172,soros,1.338416937129226,resemblance hang,0.0,st,0.919603373495834,republican ticket,0.2053958306401279,yrs,0.8222040099032437
284,dead people,0.9313841769468651,send,1.3373272842004844,resemblance,0.0,leftist,0.9187579066303126,jesus,0.2032756708797314,expose,0.8117992418509852
285,god president,0.9284806517983292,video,1.3360337663276396,research,0.0,lap,0.917963617750017,straight republican,0.202432645621101,fire,0.8094535008208956
286,check,0.9274234242247096,piece,1.333607180681466,rescue,0.0,war,0.911202820963805,state,0.1981701164504188,fake news,0.8081911743074172
287,gon na,0.926312919233374,without,1.3328866451819783,republicans,0.0,cringe,0.9062987641721492,long,0.1981544453496398,mom,0.8041263345506753
288,gon,0.926312919233374,dead people,1.3311071387856823,republican ticket,0.0,many,0.905923197596144,screw,0.1977066608462692,losers,0.8032249838381735
289,afraid,0.9235899513237402,jim,1.3251118706969351,salty army,0.0,civil,0.8998535882415952,social medium,0.1951951414883441,delaware,0.7999956852376455
290,good,0.918428415866556,anyone,1.3248005631728532,republic keep,0.0,week,0.8963767374177616,mainstream,0.1931814274510143,clearly,0.7985424888770085
291,bill,0.9155719420714442,socialism kommunism,1.3168801942367616,republic chat,0.0,good guy,0.8891263146287156,red way,0.1895812971459743,post,0.7968915437829938
292,true,0.9131829808530249,energy,1.3162450391688916,republic,0.0,stock market,0.8877376248865162,social,0.184305149081652,cancel,0.7918896955829964
293,admit,0.9098038445621544,walkaway,1.3095710651232886,represent,0.0,communist chinese,0.8859507558399455,ticket,0.1829807382992306,house,0.7872418123732468
294,thank,0.9094367633544792,son prison,1.3061555992444431,reporter,0.0,buy sell,0.8859507558399455,day,0.1789187928669834,really,0.7821931982226642
295,nightmare,0.905629714060694,lazy,1.302730617839321,report vienna,0.0,together,0.8851254813201178,straight,0.1782866097665811,catch,0.7820533635083334
296,elect,0.9049313434983504,chinese communist,1.3017383750664768,report,0.0,weapon,0.8777724825445483,brain,0.1780640371890573,die,0.781364800128941
297,president elect,0.9000876266431017,sleepy creepy,1.2939086800494628,region,0.0,market,0.8745531119386516,maga,0.1722880934758386,greta,0.7778609113590108
298,senile,0.8981015102761292,10,1.282986982436419,refuse,0.0,kiss,0.8717385606393276,love,0.1712432987446898,haha,0.7758354349187017
299,fly,0.8943054875487751,white,1.2725404254806716,recall,0.0,via,0.8668025538677278,order,0.1675464607586192,netherlands,0.7741046090978786
300,soul,0.8904638064981747,bunch,1.2691778910138352,red remove,0.0,pence,0.8637029955617758,us,0.1629796924039077,kick,0.7737654341728889
301,jr,0.8854194127796435,face,1.26654461465589,red pleaseeeee,0.0,cure,0.8592451376164303,last,0.1629792025834845,corrupted,0.7708065589342656
302,ibew,0.8797710043337964,many,1.2624991668413428,red please,0.0,sleepy,0.8571052834069742,republican,0.1611174885118816,choose,0.7685048470261648
303,lock lock,0.8781975572590472,corrupt politician,1.2619043089919768,red michigan,0.0,blue,0.8530057597641869,medium,0.1585481151880866,suck suck,0.7637107608547594
304,politician,0.8764383538872197,ccp owns,1.2613243910095016,red let,0.0,2024,0.8511797541184152,guy,0.1520391782680608,totally,0.7636765175274574
305,hair,0.8697940515676,raise taxi,1.258173792893357,red landslide,0.0,free,0.8489915027802997,swamp,0.1484289755241543,morning,0.7631848971576072
306,party,0.8617315218192737,satanist,1.2538934288400254,red freedom,0.0,run country,0.84655063548772,rsbnetwork allðÿ,0.0,walmart,0.7601184716218053
307,lib,0.8595266047885348,crooked xinping,1.252225461229396,red california,0.0,attention,0.8436633257558277,rsbndonpunish,0.0,state,0.7581378683275617
308,lives matter,0.8566410239290084,fun,1.2460173378900157,red black,0.0,folk,0.8416694638413384,sam,0.0,nasty,0.7579028140665813
309,listen,0.8518156214155512,kick,1.24469023535902,red ballot,0.0,roar,0.8394982168999832,salute,0.0,bullshit,0.7577539323544642
